pago_id,credito_id,cliente_id,numero_cuota,fecha_vencimiento,fecha_pago,valor_cuota,valor_pagado,medio_pago,estado_pago,dias_mora
PG00003412,CR000526,CL00471,2,2024-12-30,2024-12-27,160000,160000,PSE,Pagado,0
PG00003413,CR000526,CL00471,3,2025-01-30,2025-01-20,160000,160000,Transferencia,Pagado,0
PG00003414,CR000527,CL00472,1,2025-11-24,2025-11-22,277000,277000,Efectivo aliado,Pagado,0
PG00003415,CR000527,CL00472,2,2025-12-24,2025-12-21,277000,277000,Efectivo aliado,Pagado,0
PG00003416,CR000527,CL00472,3,2026-01-24,2026-01-24,277000,277000,Débito automático,Pagado,0
PG00003417,CR000527,CL00472,4,2026-02-24,2026-02-21,277000,277000,Billetera digital,Pagado,0
PG00003418,CR000527,CL00472,5,2026-03-24,2026-03-23,277000,277000,Efectivo aliado,Pagado,0
PG00003419,CR000527,CL00472,6,2026-04-24,,277000,0,PSE,Vencido,6
PG00003420,CR000528,CL00473,1,2026-04-30,,246000,0,Efectivo aliado,Pendiente,0
PG00003421,CR000529,CL00474,1,2025-07-16,2025-07-16,400000,400000,PSE,Pagado,0
PG00003422,CR000529,CL00474,2,2025-08-16,2025-08-13,400000,400000,Transferencia,Pagado,0
PG00003423,CR000529,CL00474,3,2025-09-16,2025-10-03,400000,400000,Billetera digital,Pagado tardío,17
PG00003424,CR000529,CL00474,4,2025-10-16,2025-10-11,400000,400000,Efectivo aliado,Pagado,0
PG00003425,CR000529,CL00474,5,2025-11-16,2025-11-13,400000,400000,PSE,Pagado,0
PG00003426,CR000529,CL00474,6,2025-12-16,2025-12-06,400000,400000,PSE,Pagado,0
PG00003427,CR000530,CL00475,1,2024-03-28,2024-03-21,198000,198000,PSE,Pagado,0
PG00003428,CR000530,CL00475,2,2024-04-28,2024-04-28,198000,198000,PSE,Pagado,0
PG00003429,CR000530,CL00475,3,2024-05-28,2024-05-28,198000,259000,PSE,Pagado,0
PG00003430,CR000530,CL00475,4,2024-06-28,2024-06-28,198000,198000,PSE,Pagado,0
PG00003431,CR000530,CL00475,5,2024-07-28,2024-07-28,198000,198000,Efectivo aliado,Pagado,0
PG00003432,CR000530,CL00475,6,2024-08-28,2024-09-16,198000,198000,Efectivo aliado,Pagado tardío,19
PG00003433,CR000531,CL00477,1,2023-11-28,2023-11-28,452000,452000,Débito automático,Pagado,0
PG00003434,CR000531,CL00477,2,2023-12-28,2023-12-25,452000,452000,Débito automático,Pagado,0
PG00003435,CR000531,CL00477,3,2024-01-28,2024-01-27,452000,452000,Efectivo aliado,Pagado,0
PG00003436,CR000531,CL00477,4,2024-02-28,2024-02-27,452000,452000,Transferencia,Pagado,0
PG00003437,CR000531,CL00477,5,2024-03-28,2024-03-27,452000,452000,Efectivo aliado,Pagado,0
PG00003438,CR000531,CL00477,6,2024-04-28,2024-04-18,452000,452000,Billetera digital,Pagado,0
PG00003439,CR000532,CL00478,1,2024-12-06,2024-12-06,278000,278000,PSE,Pagado,0
PG00003440,CR000532,CL00478,2,2025-01-06,2025-01-06,278000,278000,PSE,Pagado,0
PG00003441,CR000532,CL00478,3,2025-02-06,2025-02-06,278000,278000,PSE,Pagado,0
PG00003442,CR000532,CL00478,4,2025-03-06,2025-05-26,278000,278000,Billetera digital,Pagado tardío,81
PG00003443,CR000532,CL00478,5,2025-04-06,2025-04-06,278000,278000,Débito automático,Pagado,0
PG00003444,CR000532,CL00478,6,2025-05-06,2025-05-04,278000,278000,Transferencia,Pagado,0
PG00003445,CR000532,CL00478,7,2025-06-06,2025-06-06,278000,278000,Transferencia,Pagado,0
PG00003446,CR000532,CL00478,8,2025-07-06,2025-07-05,278000,278000,PSE,Pagado,0
PG00003447,CR000532,CL00478,9,2025-08-06,2025-08-03,278000,278000,PSE,Pagado,0
PG00003448,CR000533,CL00479,1,2025-11-03,2025-11-03,401000,401000,PSE,Pagado,0
PG00003449,CR000533,CL00479,2,2025-12-03,2025-12-03,401000,401000,Efectivo aliado,Pagado,0
PG00003450,CR000533,CL00479,3,2026-01-03,2026-01-03,401000,401000,Efectivo aliado,Pagado,0
PG00003451,CR000533,CL00479,4,2026-02-03,2026-01-31,401000,401000,Billetera digital,Pagado,0
PG00003452,CR000533,CL00479,5,2026-03-03,2026-03-01,401000,401000,Billetera digital,Pagado,0
PG00003453,CR000533,CL00479,6,2026-04-03,2026-03-31,401000,502000,Efectivo aliado,Pagado,0
PG00003454,CR000533,CL00479,7,2026-05-03,,401000,0,Efectivo aliado,Pendiente,0
PG00003455,CR000534,CL00480,1,2025-10-03,2025-10-02,459000,459000,PSE,Pagado,0
PG00003456,CR000534,CL00480,2,2025-11-03,2025-10-27,459000,459000,PSE,Pagado,0
PG00003457,CR000534,CL00480,3,2025-12-03,2025-12-03,459000,459000,PSE,Pagado,0
PG00003458,CR000534,CL00480,4,2026-01-03,2026-01-01,459000,459000,Transferencia,Pagado,0
PG00003459,CR000534,CL00480,5,2026-02-03,2026-01-29,459000,459000,PSE,Pagado,0
PG00003460,CR000534,CL00480,6,2026-03-03,2026-03-01,459000,459000,PSE,Pagado,0
PG00003461,CR000535,CL00482,1,2025-07-03,2025-07-03,290000,290000,Efectivo aliado,Pagado,0
PG00003462,CR000535,CL00482,2,2025-08-03,2025-07-31,290000,290000,PSE,Pagado,0
PG00003463,CR000535,CL00482,3,2025-09-03,2025-09-03,290000,290000,PSE,Pagado,0
PG00003464,CR000535,CL00482,4,2025-10-03,2025-10-01,290000,290000,Efectivo aliado,Pagado,0
PG00003465,CR000535,CL00482,5,2025-11-03,2025-11-01,290000,290000,Transferencia,Pagado,0
PG00003466,CR000535,CL00482,6,2025-12-03,2025-12-03,290000,290000,Transferencia,Pagado,0
PG00003467,CR000535,CL00482,7,2026-01-03,2026-01-03,290000,290000,Efectivo aliado,Pagado,0
PG00003468,CR000535,CL00482,8,2026-02-03,2026-01-31,290000,290000,PSE,Pagado,0
PG00003469,CR000535,CL00482,9,2026-03-03,2026-02-26,290000,290000,Débito automático,Pagado,0
PG00003470,CR000535,CL00482,10,2026-04-03,2026-04-03,290000,290000,Billetera digital,Pagado,0
PG00003471,CR000535,CL00482,11,2026-05-03,2026-04-28,290000,290000,PSE,Pagado,0
PG00003472,CR000536,CL00482,1,2026-01-19,2026-01-18,1111000,1111000,Billetera digital,Pagado,0
PG00003473,CR000536,CL00482,2,2026-02-19,2026-02-19,1111000,1111000,Transferencia,Pagado,0
PG00003474,CR000536,CL00482,3,2026-03-19,2026-03-19,1111000,1111000,PSE,Pagado,0
PG00003475,CR000537,CL00482,1,2025-10-15,2025-10-08,131000,131000,Transferencia,Pagado,0
PG00003476,CR000537,CL00482,2,2025-11-15,2025-11-14,131000,131000,Transferencia,Pagado,0
PG00003477,CR000537,CL00482,3,2025-12-15,2025-12-15,131000,131000,PSE,Pagado,0
PG00003478,CR000537,CL00482,4,2026-01-15,2026-01-15,131000,131000,Transferencia,Pagado,0
PG00003479,CR000537,CL00482,5,2026-02-15,2026-02-15,131000,131000,PSE,Pagado,0
PG00003480,CR000537,CL00482,6,2026-03-15,2026-03-15,131000,131000,Débito automático,Pagado,0
PG00003481,CR000537,CL00482,7,2026-04-15,2026-04-10,131000,131000,Transferencia,Pagado,0
PG00003482,CR000537,CL00482,8,2026-05-15,,131000,0,Transferencia,Pendiente,0
PG00003483,CR000538,CL00483,1,2025-01-25,2025-01-22,2261000,2261000,PSE,Pagado,0
PG00003484,CR000538,CL00483,2,2025-02-25,2025-02-22,2261000,2261000,PSE,Pagado,0
PG00003485,CR000538,CL00483,3,2025-03-25,2025-03-23,2261000,2942000,PSE,Pagado,0
PG00003486,CR000539,CL00485,1,2025-04-23,2025-04-23,143000,143000,Billetera digital,Pagado,0
PG00003487,CR000539,CL00485,2,2025-05-23,2025-05-22,143000,143000,PSE,Pagado,0
PG00003488,CR000539,CL00485,3,2025-06-23,2025-07-14,143000,143000,,Pagado tardío,21
PG00003489,CR000539,CL00485,4,2025-07-23,2025-07-20,143000,143000,PSE,Pagado,0
PG00003490,CR000539,CL00485,5,2025-08-23,2025-10-09,143000,143000,Débito automático,Pagado tardío,47
PG00003491,CR000539,CL00485,6,2025-09-23,2025-10-07,143000,143000,Transferencia,Pagado tardío,14
PG00003492,CR000539,CL00485,7,2025-10-23,2025-10-23,143000,143000,Billetera digital,Pagado,0
PG00003493,CR000539,CL00485,8,2025-11-23,2025-11-16,143000,143000,Transferencia,Pagado,0
PG00003494,CR000539,CL00485,9,2025-12-23,2025-12-26,143000,143000,PSE,Pagado tardío,3
PG00003495,CR000539,CL00485,10,2026-01-23,2026-01-20,143000,143000,PSE,Pagado,0
PG00003496,CR000539,CL00485,11,2026-02-23,2026-02-23,143000,143000,PSE,Pagado,0
PG00003497,CR000539,CL00485,12,2026-03-23,2026-03-21,143000,143000,Billetera digital,Pagado,0
PG00003498,CR000540,CL00485,1,2023-12-28,2023-12-28,122000,122000,Billetera digital,Pagado,0
PG00003499,CR000540,CL00485,2,2024-01-28,2024-01-27,122000,122000,PSE,Pagado,0
PG00003500,CR000540,CL00485,3,2024-02-28,2024-02-25,122000,122000,Billetera digital,Pagado,0
PG00003501,CR000540,CL00485,4,2024-03-28,2024-03-23,122000,122000,PSE,Pagado,0
PG00003502,CR000540,CL00485,5,2024-04-28,2024-05-15,122000,122000,PSE,Pagado tardío,17
PG00003503,CR000540,CL00485,6,2024-05-28,2024-05-27,122000,122000,Efectivo aliado,Pagado,0
PG00003504,CR000540,CL00485,7,2024-06-28,2024-06-27,122000,122000,Efectivo aliado,Pagado,0
PG00003505,CR000540,CL00485,8,2024-07-28,2024-07-27,122000,122000,PSE,Pagado,0
PG00003506,CR000540,CL00485,9,2024-08-28,2024-08-26,122000,122000,PSE,Pagado,0
PG00003507,CR000541,CL00486,1,2024-11-15,2024-11-12,183000,183000,,Pagado,0
PG00003508,CR000541,CL00486,2,2024-12-15,2024-12-15,183000,183000,Débito automático,Pagado,0
PG00003509,CR000541,CL00486,3,2025-01-15,2025-01-13,183000,183000,PSE,Pagado,0
PG00003510,CR000541,CL00486,4,2025-02-15,2025-02-13,183000,183000,Débito automático,Pagado,0
PG00003511,CR000541,CL00486,5,2025-03-15,2025-03-08,183000,183000,PSE,Pagado,0
PG00003512,CR000541,CL00486,6,2025-04-15,2025-04-15,183000,221000,Efectivo aliado,Pagado,0
PG00003513,CR000541,CL00486,7,2025-05-15,2025-05-08,183000,183000,PSE,Pagado,0
PG00003514,CR000541,CL00486,8,2025-06-15,2025-06-15,183000,183000,Billetera digital,Pagado,0
PG00003515,CR000541,CL00486,9,2025-07-15,2025-07-12,183000,183000,PSE,Pagado,0
PG00003516,CR000542,CL00487,1,2025-01-26,2025-01-26,516000,516000,Efectivo aliado,Pagado,0
PG00003517,CR000542,CL00487,2,2025-02-26,2025-02-21,516000,516000,Efectivo aliado,Pagado,0
PG00003518,CR000542,CL00487,3,2025-03-26,2025-03-26,516000,516000,Efectivo aliado,Pagado,0
PG00003519,CR000543,CL00488,1,2024-06-16,2024-06-18,65000,65000,Débito automático,Pagado tardío,2
PG00003520,CR000543,CL00488,2,2024-07-16,2024-07-14,65000,65000,PSE,Pagado,0
PG00003521,CR000543,CL00488,3,2024-08-16,2024-08-16,65000,65000,Transferencia,Pagado,0
PG00003522,CR000543,CL00488,4,2024-09-16,2024-09-13,65000,65000,Transferencia,Pagado,0
PG00003523,CR000543,CL00488,5,2024-10-16,2024-12-09,65000,65000,Débito automático,Pagado tardío,54
PG00003524,CR000543,CL00488,6,2024-11-16,2024-11-13,65000,65000,PSE,Pagado,0
PG00003525,CR000543,CL00488,7,2024-12-16,2024-12-14,65000,65000,Débito automático,Pagado,0
PG00003526,CR000543,CL00488,8,2025-01-16,2025-01-09,65000,65000,Transferencia,Pagado,0
PG00003527,CR000543,CL00488,9,2025-02-16,2025-02-16,65000,65000,Efectivo aliado,Pagado,0
PG00003528,CR000543,CL00488,10,2025-03-16,2025-03-11,65000,65000,PSE,Pagado,0
PG00003529,CR000543,CL00488,11,2025-04-16,2025-04-15,65000,65000,PSE,Pagado,0
PG00003530,CR000543,CL00488,12,2025-05-16,2025-05-16,65000,65000,Transferencia,Pagado,0
PG00003531,CR000544,CL00489,1,2024-09-27,2024-09-22,452000,452000,Billetera digital,Pagado,0
PG00003532,CR000544,CL00489,2,2024-10-27,2024-10-20,452000,452000,PSE,Pagado,0
PG00003533,CR000544,CL00489,3,2024-11-27,2024-11-26,452000,452000,Transferencia,Pagado,0
PG00003534,CR000544,CL00489,4,2024-12-27,2024-12-26,452000,452000,PSE,Pagado,0
PG00003535,CR000544,CL00489,5,2025-01-27,2025-01-27,452000,452000,Transferencia,Pagado,0
PG00003536,CR000544,CL00489,6,2025-02-27,2025-02-24,452000,452000,Billetera digital,Pagado,0
PG00003537,CR000544,CL00489,7,2025-03-27,2025-03-27,452000,452000,Efectivo aliado,Pagado,0
PG00003538,CR000544,CL00489,8,2025-04-27,2025-04-22,452000,452000,Transferencia,Pagado,0
PG00003539,CR000544,CL00489,9,2025-05-27,2025-05-26,452000,452000,PSE,Pagado,0
PG00003540,CR000544,CL00489,10,2025-06-27,2025-06-26,452000,452000,Efectivo aliado,Pagado,0
PG00003541,CR000544,CL00489,11,2025-07-27,2025-07-20,452000,452000,,Pagado,0
PG00003542,CR000544,CL00489,12,2025-08-27,2025-08-24,452000,452000,Débito automático,Pagado,0
PG00003543,CR000544,CL00489,13,2025-09-27,2025-09-25,452000,452000,PSE,Pagado,0
PG00003544,CR000544,CL00489,14,2025-10-27,2025-10-26,452000,452000,PSE,Pagado,0
PG00003545,CR000544,CL00489,15,2025-11-27,2025-11-24,452000,452000,PSE,Pagado,0
PG00003546,CR000544,CL00489,16,2025-12-27,2025-12-26,452000,452000,PSE,Pagado,0
PG00003547,CR000544,CL00489,17,2026-01-27,2026-01-27,452000,452000,PSE,Pagado,0
PG00003548,CR000544,CL00489,18,2026-02-27,2026-02-27,452000,452000,Efectivo aliado,Pagado,0
PG00003549,CR000545,CL00489,1,2024-10-22,2024-10-12,163000,163000,,Pagado,0
PG00003550,CR000545,CL00489,2,2024-11-22,2024-11-19,163000,163000,PSE,Pagado,0
PG00003551,CR000545,CL00489,3,2024-12-22,2024-12-19,163000,163000,PSE,Pagado,0
PG00003552,CR000545,CL00489,4,2025-01-22,2025-01-19,163000,163000,Transferencia,Pagado,0
PG00003553,CR000545,CL00489,5,2025-02-22,2025-02-22,163000,163000,Billetera digital,Pagado,0
PG00003554,CR000545,CL00489,6,2025-03-22,2025-03-15,163000,163000,PSE,Pagado,0
PG00003555,CR000545,CL00489,7,2025-04-22,2025-04-22,163000,163000,Débito automático,Pagado,0
PG00003556,CR000545,CL00489,8,2025-05-22,2025-05-20,163000,163000,PSE,Pagado,0
PG00003557,CR000545,CL00489,9,2025-06-22,2025-06-17,163000,163000,Débito automático,Pagado,0
PG00003558,CR000545,CL00489,10,2025-07-22,2025-07-22,163000,163000,Billetera digital,Pagado,0
PG00003559,CR000545,CL00489,11,2025-08-22,2025-08-21,163000,163000,Transferencia,Pagado,0
PG00003560,CR000545,CL00489,12,2025-09-22,2025-09-15,163000,163000,PSE,Pagado,0
PG00003561,CR000546,CL00490,1,2024-03-05,2024-03-05,1047000,1047000,Efectivo aliado,Pagado,0
PG00003562,CR000546,CL00490,2,2024-04-05,2024-03-31,1047000,1047000,PSE,Pagado,0
PG00003563,CR000546,CL00490,3,2024-05-05,2024-05-03,1047000,1047000,Billetera digital,Pagado,0
PG00003564,CR000546,CL00490,4,2024-06-05,2024-06-26,1047000,434000,PSE,Parcial,21
PG00003565,CR000546,CL00490,5,2024-07-05,2024-07-05,1047000,1047000,Efectivo aliado,Pagado,0
PG00003566,CR000546,CL00490,6,2024-08-05,2024-08-03,1047000,1047000,PSE,Pagado,0
PG00003567,CR000547,CL00491,1,2026-03-22,2026-04-04,306000,331000,PSE,Pagado tardío,13
PG00003568,CR000547,CL00491,2,2026-04-22,,306000,0,Transferencia,Vencido,8
PG00003569,CR000548,CL00492,1,2025-09-06,2025-09-01,548000,548000,Efectivo aliado,Pagado,0
PG00003570,CR000548,CL00492,2,2025-10-06,2025-10-01,548000,548000,PSE,Pagado,0
PG00003571,CR000548,CL00492,3,2025-11-06,2025-11-06,548000,548000,Débito automático,Pagado,0
PG00003572,CR000548,CL00492,4,2025-12-06,2025-12-05,548000,548000,PSE,Pagado,0
PG00003573,CR000548,CL00492,5,2026-01-06,2026-01-05,548000,548000,Transferencia,Pagado,0
PG00003574,CR000548,CL00492,6,2026-02-06,2026-02-06,548000,548000,Efectivo aliado,Pagado,0
PG00003575,CR000548,CL00492,7,2026-03-06,2026-03-04,548000,646000,Transferencia,Pagado,0
PG00003576,CR000548,CL00492,8,2026-04-06,2026-04-04,548000,548000,PSE,Pagado,0
PG00003577,CR000548,CL00492,9,2026-05-06,,548000,0,Billetera digital,Pendiente,0
PG00003578,CR000549,CL00492,1,2025-03-25,2025-03-25,267000,267000,PSE,Pagado,0
PG00003579,CR000549,CL00492,2,2025-04-25,2025-04-25,267000,267000,PSE,Pagado,0
PG00003580,CR000549,CL00492,3,2025-05-25,2025-05-24,267000,267000,Billetera digital,Pagado,0
PG00003581,CR000549,CL00492,4,2025-06-25,2025-06-20,267000,267000,Transferencia,Pagado,0
PG00003582,CR000549,CL00492,5,2025-07-25,2025-07-25,267000,267000,PSE,Pagado,0
PG00003583,CR000549,CL00492,6,2025-08-25,2025-08-25,267000,267000,Transferencia,Pagado,0
PG00003584,CR000549,CL00492,7,2025-09-25,2025-09-23,267000,267000,PSE,Pagado,0
PG00003585,CR000549,CL00492,8,2025-10-25,2025-10-15,267000,267000,Transferencia,Pagado,0
PG00003586,CR000549,CL00492,9,2025-11-25,2025-11-25,267000,267000,PSE,Pagado,0
PG00003587,CR000549,CL00492,10,2025-12-25,2025-12-22,267000,267000,Transferencia,Pagado,0
PG00003588,CR000549,CL00492,11,2026-01-25,2026-01-22,267000,267000,PSE,Pagado,0
PG00003589,CR000549,CL00492,12,2026-02-25,2026-02-20,267000,267000,Efectivo aliado,Pagado,0
PG00003590,CR000549,CL00492,13,2026-03-25,2026-03-23,267000,267000,PSE,Pagado,0
PG00003591,CR000549,CL00492,14,2026-04-25,2026-04-22,267000,267000,Efectivo aliado,Pagado,0
PG00003592,CR000550,CL00493,1,2024-02-05,2024-02-24,2587000,2587000,PSE,Pagado tardío,19
PG00003593,CR000550,CL00493,2,2024-03-05,2024-04-22,2587000,2587000,PSE,Pagado tardío,48
PG00003594,CR000550,CL00493,3,2024-04-05,2024-04-02,2587000,2587000,Efectivo aliado,Pagado,0
PG00003595,CR000550,CL00493,4,2024-05-05,2024-05-05,2587000,2587000,Efectivo aliado,Pagado,0
PG00003596,CR000550,CL00493,5,2024-06-05,2024-06-20,2587000,2587000,PSE,Pagado tardío,15
PG00003597,CR000550,CL00493,6,2024-07-05,2024-06-30,2587000,2587000,PSE,Pagado,0
PG00003598,CR000550,CL00493,7,2024-08-05,2024-08-18,2587000,2587000,Billetera digital,Pagado tardío,13
PG00003599,CR000550,CL00493,8,2024-09-05,2024-09-05,2587000,2587000,Transferencia,Pagado,0
PG00003600,CR000550,CL00493,9,2024-10-05,2024-10-20,2587000,2587000,PSE,Pagado tardío,15
PG00003601,CR000550,CL00493,10,2024-11-05,2024-10-29,2587000,2587000,PSE,Pagado,0
PG00003602,CR000550,CL00493,11,2024-12-05,2024-12-30,2587000,2587000,Efectivo aliado,Pagado tardío,25
PG00003603,CR000550,CL00493,12,2025-01-05,2025-01-05,2587000,2587000,Transferencia,Pagado,0
PG00003604,CR000551,CL00495,1,2024-09-01,2024-08-29,203000,203000,Transferencia,Pagado,0
PG00003605,CR000551,CL00495,2,2024-10-01,2024-09-24,203000,203000,PSE,Pagado,0
PG00003606,CR000551,CL00495,3,2024-11-01,2024-10-30,203000,219000,PSE,Pagado,0
PG00003607,CR000551,CL00495,4,2024-12-01,2024-12-01,203000,203000,PSE,Pagado,0
PG00003608,CR000551,CL00495,5,2025-01-01,2024-12-27,203000,203000,Efectivo aliado,Pagado,0
PG00003609,CR000551,CL00495,6,2025-02-01,2025-02-01,203000,203000,Débito automático,Pagado,0
PG00003610,CR000551,CL00495,7,2025-03-01,2025-02-27,203000,203000,PSE,Pagado,0
PG00003611,CR000551,CL00495,8,2025-04-01,2025-03-30,203000,203000,Transferencia,Pagado,0
PG00003612,CR000551,CL00495,9,2025-05-01,2025-04-30,203000,203000,Débito automático,Pagado,0
PG00003613,CR000551,CL00495,10,2025-06-01,2025-05-30,203000,203000,PSE,Pagado,0
PG00003614,CR000551,CL00495,11,2025-07-01,2025-07-01,203000,203000,Efectivo aliado,Pagado,0
PG00003615,CR000551,CL00495,12,2025-08-01,2025-07-30,203000,203000,Débito automático,Pagado,0
PG00003616,CR000552,CL00496,1,2024-05-09,2024-05-09,966000,966000,Débito automático,Pagado,0
PG00003617,CR000552,CL00496,2,2024-06-09,2024-06-08,966000,966000,Efectivo aliado,Pagado,0
PG00003618,CR000552,CL00496,3,2024-07-09,2024-07-04,966000,966000,Transferencia,Pagado,0
PG00003619,CR000552,CL00496,4,2024-08-09,2024-08-09,966000,966000,PSE,Pagado,0
PG00003620,CR000552,CL00496,5,2024-09-09,2024-08-30,966000,966000,Efectivo aliado,Pagado,0
PG00003621,CR000552,CL00496,6,2024-10-09,2024-10-07,966000,966000,Efectivo aliado,Pagado,0
PG00003622,CR000553,CL00497,1,2024-03-16,2024-03-11,681000,681000,Débito automático,Pagado,0
PG00003623,CR000553,CL00497,2,2024-04-16,2024-04-11,681000,681000,Billetera digital,Pagado,0
PG00003624,CR000553,CL00497,3,2024-05-16,2024-05-13,681000,681000,PSE,Pagado,0
PG00003625,CR000553,CL00497,4,2024-06-16,2024-06-14,681000,681000,Efectivo aliado,Pagado,0
PG00003626,CR000553,CL00497,5,2024-07-16,2024-07-16,681000,681000,PSE,Pagado,0
PG00003627,CR000553,CL00497,6,2024-08-16,2024-08-15,681000,681000,PSE,Pagado,0
PG00003628,CR000553,CL00497,7,2024-09-16,2024-09-16,681000,681000,Débito automático,Pagado,0
PG00003629,CR000553,CL00497,8,2024-10-16,2024-10-16,681000,681000,PSE,Pagado,0
PG00003630,CR000553,CL00497,9,2024-11-16,2024-11-16,681000,681000,Transferencia,Pagado,0
PG00003631,CR000553,CL00497,10,2024-12-16,2024-12-15,681000,681000,Débito automático,Pagado,0
PG00003632,CR000553,CL00497,11,2025-01-16,2025-01-16,681000,681000,Billetera digital,Pagado,0
PG00003633,CR000553,CL00497,12,2025-02-16,2025-02-15,681000,681000,PSE,Pagado,0
PG00003634,CR000553,CL00497,13,2025-03-16,2025-03-13,681000,681000,PSE,Pagado,0
PG00003635,CR000553,CL00497,14,2025-04-16,2025-08-08,681000,681000,PSE,Pagado tardío,114
PG00003636,CR000553,CL00497,15,2025-05-16,2025-05-16,681000,681000,PSE,Pagado,0
PG00003637,CR000553,CL00497,16,2025-06-16,2025-06-16,681000,681000,Transferencia,Pagado,0
PG00003638,CR000553,CL00497,17,2025-07-16,2025-07-15,681000,681000,Transferencia,Pagado,0
PG00003639,CR000553,CL00497,18,2025-08-16,2025-08-16,681000,681000,PSE,Pagado,0
PG00003640,CR000554,CL00499,1,2023-09-20,2023-09-20,111000,111000,Débito automático,Pagado,0
PG00003641,CR000554,CL00499,2,2023-10-20,2023-10-31,111000,111000,PSE,Pagado tardío,11
PG00003642,CR000554,CL00499,3,2023-11-20,2023-11-19,111000,111000,Transferencia,Pagado,0
PG00003643,CR000554,CL00499,4,2023-12-20,2023-12-17,111000,111000,PSE,Pagado,0
PG00003644,CR000554,CL00499,5,2024-01-20,2024-04-16,111000,111000,PSE,Pagado tardío,87
PG00003645,CR000554,CL00499,6,2024-02-20,2024-04-09,111000,111000,,Pagado tardío,49
PG00003646,CR000555,CL00500,1,2024-02-20,2024-02-13,335000,335000,Transferencia,Pagado,0
PG00003647,CR000555,CL00500,2,2024-03-20,2024-03-20,335000,335000,PSE,Pagado,0
PG00003648,CR000555,CL00500,3,2024-04-20,2024-04-10,335000,335000,PSE,Pagado,0
PG00003649,CR000555,CL00500,4,2024-05-20,2024-07-17,335000,335000,Transferencia,Pagado tardío,58
PG00003650,CR000555,CL00500,5,2024-06-20,2024-06-19,335000,335000,Billetera digital,Pagado,0
PG00003651,CR000555,CL00500,6,2024-07-20,2024-09-28,335000,237000,Transferencia,Parcial,70
PG00003652,CR000556,CL00500,1,2025-08-17,2025-08-17,161000,161000,Débito automático,Pagado,0
PG00003653,CR000556,CL00500,2,2025-09-17,2025-09-16,161000,161000,Transferencia,Pagado,0
PG00003654,CR000556,CL00500,3,2025-10-17,2025-10-14,161000,161000,Débito automático,Pagado,0
PG00003655,CR000557,CL00501,1,2025-12-18,2025-12-17,122000,122000,Efectivo aliado,Pagado,0
PG00003656,CR000557,CL00501,2,2026-01-18,2026-02-11,122000,43000,Efectivo aliado,Parcial,24
PG00003657,CR000557,CL00501,3,2026-02-18,2026-03-14,122000,122000,Efectivo aliado,Pagado tardío,24
