evento_id,cliente_id,fecha_evento,tipo_evento,canal,resultado_evento,dispositivo,duracion_sesion_seg
EV00004102,CL00436,2026-02-27,consulta_saldo,web,exitoso,Web,112
EV00004103,CL00436,2024-06-20,solicitud_soporte,app,resuelto,Web,118
EV00004104,CL00436,2024-11-17,login,app,exitoso,Web,45
EV00004105,CL00436,2026-04-23,solicitud_soporte,web,resuelto,Web,57
EV00004106,CL00436,2023-08-05,consulta_saldo,app,exitoso,Web,98
EV00004107,CL00436,2024-09-02,login,whatsapp,exitoso,Web,91
EV00004108,CL00436,2023-12-02,pago_iniciado,app,exitoso,Web,23
EV00004109,CL00436,2025-05-04,actualizacion_datos,whatsapp,exitoso,Web,13
EV00004110,CL00436,2025-03-19,login,app,exitoso,Web,97
EV00004111,CL00437,2025-03-24,pago_iniciado,app,exitoso,Android,263
EV00004112,CL00437,2026-01-15,pago_fallido,app,error_banco,Android,107
EV00004113,CL00437,2025-11-08,consulta_saldo,web,exitoso,Android,140
EV00004114,CL00437,2025-04-21,solicitud_soporte,web,escalado,Android,76
EV00004115,CL00437,2025-01-12,login,app,exitoso,Android,49
EV00004116,CL00437,2025-08-08,consulta_saldo,app,exitoso,Android,106
EV00004117,CL00437,2025-02-28,consulta_saldo,call_center,exitoso,Android,470
EV00004118,CL00437,2025-05-30,login,app,exitoso,Android,291
EV00004119,CL00437,2025-04-27,actualizacion_datos,app,exitoso,Android,44
EV00004120,CL00437,2026-02-16,pago_fallido,web,error_banco,Android,453
EV00004121,CL00437,2025-10-31,pago_iniciado,app,exitoso,Android,24
EV00004122,CL00437,2026-02-13,actualizacion_datos,app,exitoso,Android,66
EV00004123,CL00438,2024-11-30,consulta_saldo,web,abandonado,iOS,246
EV00004124,CL00438,2024-11-22,pago_fallido,app,fondos_insuficientes,iOS,170
EV00004125,CL00438,2024-09-01,login,app,exitoso,iOS,55
EV00004126,CL00438,2025-11-30,login,web,exitoso,iOS,202
EV00004127,CL00438,2025-07-13,pago_exitoso,call_center,exitoso,iOS,67
EV00004128,CL00438,2026-01-14,pago_iniciado,app,exitoso,iOS,255
EV00004129,CL00438,2025-08-30,solicitud_soporte,call_center,resuelto,iOS,127
EV00004130,CL00438,2025-01-23,consulta_saldo,app,exitoso,iOS,88
EV00004131,CL00438,2025-10-24,pago_exitoso,whatsapp,exitoso,iOS,160
EV00004132,CL00438,2025-11-04,consulta_saldo,web,exitoso,iOS,186
EV00004133,CL00438,2025-09-14,consulta_saldo,web,exitoso,iOS,237
EV00004134,CL00438,2025-08-06,pago_exitoso,app,exitoso,iOS,159
EV00004135,CL00438,2025-08-17,actualizacion_datos,app,exitoso,iOS,88
EV00004136,CL00438,2025-06-03,login,app,exitoso,iOS,328
EV00004137,CL00438,2025-10-10,solicitud_soporte,app,resuelto,iOS,63
EV00004138,CL00439,2025-05-18,login,app,exitoso,Android,374
EV00004139,CL00439,2025-03-13,pago_iniciado,app,abandonado,Android,86
EV00004140,CL00439,2025-03-19,consulta_saldo,web,exitoso,Android,7
EV00004141,CL00439,2025-06-21,login,app,exitoso,Android,252
EV00004142,CL00439,2025-03-14,consulta_saldo,app,exitoso,Android,89
EV00004143,CL00440,2026-01-23,solicitud_soporte,web,resuelto,iOS,72
EV00004144,CL00440,2025-11-07,login,web,exitoso,iOS,58
EV00004145,CL00440,2026-01-09,pago_fallido,app,fondos_insuficientes,iOS,17
EV00004146,CL00440,2025-08-31,pago_iniciado,app,exitoso,iOS,237
EV00004147,CL00440,2025-08-07,login,app,exitoso,iOS,161
EV00004148,CL00440,2025-08-27,pago_iniciado,app,exitoso,iOS,146
EV00004149,CL00441,2025-12-05,login,web,exitoso,Android,156
EV00004150,CL00441,2025-11-28,login,app,exitoso,Android,204
EV00004151,CL00441,2026-01-26,pago_iniciado,app,exitoso,Android,166
EV00004152,CL00441,2025-10-05,pago_exitoso,app,exitoso,Android,118
EV00004153,CL00441,2025-11-02,login,app,exitoso,Android,116
EV00004154,CL00441,2025-12-06,actualizacion_datos,call_center,exitoso,Android,266
EV00004155,CL00441,2026-02-03,login,web,exitoso,Android,342
EV00004156,CL00441,2026-01-11,login,app,exitoso,Android,268
EV00004157,CL00441,2025-11-21,actualizacion_datos,app,exitoso,Android,106
EV00004158,CL00441,2026-01-13,login,app,exitoso,Android,160
EV00004159,CL00441,2026-03-28,pago_iniciado,app,abandonado,Android,591
EV00004160,CL00441,2025-09-02,actualizacion_datos,app,exitoso,Android,175
EV00004161,CL00442,2026-03-29,pago_iniciado,app,exitoso,iOS,183
EV00004162,CL00442,2026-04-24,pago_iniciado,app,abandonado,iOS,386
EV00004163,CL00442,2025-12-04,solicitud_soporte,app,resuelto,iOS,405
EV00004164,CL00442,2026-04-27,login,web,exitoso,iOS,82
EV00004165,CL00442,2026-01-20,consulta_saldo,app,exitoso,iOS,512
EV00004166,CL00442,2026-02-07,actualizacion_datos,web,exitoso,iOS,190
EV00004167,CL00442,2025-12-29,pago_iniciado,app,abandonado,iOS,227
EV00004168,CL00442,2026-02-10,pago_fallido,whatsapp,error_banco,iOS,126
EV00004169,CL00442,2025-12-04,consulta_saldo,app,exitoso,iOS,30
EV00004170,CL00442,2026-04-03,actualizacion_datos,web,abandonado,iOS,68
EV00004171,CL00442,2026-04-22,pago_iniciado,app,exitoso,iOS,136
EV00004172,CL00442,2026-04-22,pago_iniciado,web,exitoso,iOS,138
EV00004173,CL00442,2025-10-27,pago_iniciado,app,exitoso,iOS,438
EV00004174,CL00442,2025-09-23,login,call_center,exitoso,iOS,100
EV00004175,CL00442,2025-08-27,pago_exitoso,app,exitoso,iOS,97
EV00004176,CL00442,2026-02-23,login,web,exitoso,iOS,44
EV00004177,CL00442,2025-12-21,login,app,exitoso,iOS,209
EV00004178,CL00442,2026-04-15,pago_exitoso,app,exitoso,iOS,107
EV00004179,CL00443,2024-07-09,simulacion_credito,app,exitoso,Android,89
EV00004180,CL00443,2025-04-03,pago_exitoso,app,exitoso,Android,97
EV00004181,CL00443,2024-10-28,login,app,exitoso,Android,38
EV00004182,CL00443,2024-11-01,consulta_saldo,app,exitoso,Android,81
EV00004183,CL00443,2026-03-26,login,app,exitoso,Android,40
EV00004184,CL00443,2025-08-10,pago_iniciado,app,exitoso,Android,58
EV00004185,CL00443,2025-02-19,pago_exitoso,web,exitoso,Android,65
EV00004186,CL00443,2024-06-07,solicitud_soporte,web,resuelto,Android,39
EV00004187,CL00443,2026-03-09,pago_exitoso,app,abandonado,Android,139
EV00004188,CL00443,2024-11-23,consulta_saldo,app,exitoso,Android,215
EV00004189,CL00443,2024-10-19,pago_iniciado,app,exitoso,Android,203
EV00004190,CL00443,2025-09-26,simulacion_credito,whatsapp,exitoso,Android,41
EV00004191,CL00443,2026-01-20,actualizacion_datos,app,abandonado,Android,183
EV00004192,CL00443,2024-08-18,login,app,exitoso,Android,123
EV00004193,CL00444,2025-05-06,login,whatsapp,exitoso,iOS,84
EV00004194,CL00444,2025-07-05,login,app,exitoso,iOS,179
EV00004195,CL00444,2025-07-11,pago_iniciado,app,exitoso,iOS,203
EV00004196,CL00444,2025-12-08,solicitud_soporte,app,resuelto,iOS,111
EV00004197,CL00444,2025-10-06,pago_exitoso,web,exitoso,iOS,61
EV00004198,CL00444,2025-07-31,solicitud_soporte,app,escalado,iOS,241
EV00004199,CL00445,2025-01-17,login,call_center,exitoso,Android,49
EV00004200,CL00445,2025-11-16,consulta_saldo,app,exitoso,Android,210
EV00004201,CL00445,2026-03-02,solicitud_soporte,app,resuelto,Android,424
EV00004202,CL00445,2025-08-26,login,app,exitoso,Android,102
EV00004203,CL00445,2025-03-20,login,web,abandonado,Android,64
EV00004204,CL00445,2025-09-17,consulta_saldo,app,exitoso,Android,257
EV00004205,CL00445,2025-08-17,pago_exitoso,app,exitoso,Android,104
EV00004206,CL00445,2025-02-02,consulta_saldo,app,exitoso,Android,288
EV00004207,CL00445,2026-01-12,pago_fallido,app,fondos_insuficientes,Android,19
EV00004208,CL00445,2024-11-25,consulta_saldo,app,exitoso,Android,118
EV00004209,CL00446,2025-09-30,solicitud_soporte,app,resuelto,Web,101
EV00004210,CL00446,2026-02-17,solicitud_soporte,app,resuelto,Web,240
EV00004211,CL00446,2026-02-25,login,app,exitoso,Web,81
EV00004212,CL00446,2026-02-20,consulta_saldo,app,exitoso,Web,215
EV00004213,CL00446,2025-09-26,login,app,exitoso,Web,20
EV00004214,CL00446,2025-09-29,login,app,exitoso,Web,131
EV00004215,CL00446,2025-12-18,login,web,exitoso,Web,66
EV00004216,CL00446,2025-12-01,pago_fallido,web,error_banco,Web,246
EV00004217,CL00447,2024-04-03,pago_iniciado,app,exitoso,Android,66
EV00004218,CL00447,2024-02-26,simulacion_credito,web,exitoso,Android,133
EV00004219,CL00447,2024-12-06,login,app,exitoso,Android,42
EV00004220,CL00447,2025-07-19,login,app,exitoso,Android,17
EV00004221,CL00447,2025-09-29,pago_fallido,web,error_banco,Android,266
EV00004222,CL00447,2025-12-06,pago_exitoso,app,exitoso,Android,37
EV00004223,CL00447,2024-12-25,login,app,exitoso,Android,175
EV00004224,CL00447,2026-01-15,consulta_saldo,app,exitoso,Android,124
EV00004225,CL00447,2025-05-05,consulta_saldo,web,exitoso,Android,34
EV00004226,CL00447,2024-06-14,login,web,exitoso,Android,141
EV00004227,CL00447,2024-02-22,consulta_saldo,whatsapp,exitoso,Android,144
EV00004228,CL00447,2026-02-16,login,app,exitoso,Android,183
EV00004229,CL00447,2026-04-17,login,app,exitoso,Android,109
EV00004230,CL00447,2024-03-17,login,app,exitoso,Android,62
EV00004231,CL00447,2025-04-01,pago_exitoso,app,exitoso,Android,112
EV00004232,CL00447,2026-03-13,pago_exitoso,app,abandonado,Android,6
EV00004233,CL00448,2023-08-12,pago_iniciado,app,exitoso,Android,128
EV00004234,CL00448,2025-05-10,solicitud_soporte,whatsapp,escalado,Android,421
EV00004235,CL00448,2025-07-24,consulta_saldo,app,exitoso,Android,228
EV00004236,CL00448,2023-03-25,solicitud_soporte,app,resuelto,Android,320
EV00004237,CL00448,2023-05-08,solicitud_soporte,app,resuelto,Android,109
EV00004238,CL00449,2026-01-05,simulacion_credito,web,exitoso,Android,292
EV00004239,CL00449,2025-11-23,login,app,exitoso,Android,229
EV00004240,CL00449,2025-11-12,pago_exitoso,app,exitoso,Android,57
EV00004241,CL00449,2025-08-19,consulta_saldo,app,exitoso,Android,76
EV00004242,CL00449,2025-10-25,consulta_saldo,app,exitoso,Android,80
EV00004243,CL00449,2025-10-24,pago_exitoso,app,abandonado,Android,44
EV00004244,CL00449,2025-10-04,pago_iniciado,web,exitoso,Android,56
EV00004245,CL00449,2026-02-22,actualizacion_datos,web,exitoso,Android,88
EV00004246,CL00449,2026-01-14,simulacion_credito,app,exitoso,Android,372
EV00004247,CL00449,2026-03-23,login,app,abandonado,Android,553
EV00004248,CL00449,2025-10-19,login,app,exitoso,Android,121
EV00004249,CL00449,2026-02-02,simulacion_credito,whatsapp,exitoso,Android,122
EV00004250,CL00450,2025-03-18,pago_exitoso,app,exitoso,Android,97
EV00004251,CL00450,2025-08-18,pago_exitoso,web,exitoso,Android,199
EV00004252,CL00450,2025-09-23,simulacion_credito,app,exitoso,Android,13
EV00004253,CL00450,2025-04-25,consulta_saldo,web,exitoso,Android,166
EV00004254,CL00450,2025-11-17,login,app,exitoso,Android,145
EV00004255,CL00450,2025-07-15,solicitud_soporte,app,resuelto,Android,584
EV00004256,CL00450,2025-12-06,solicitud_soporte,app,resuelto,Android,180
EV00004257,CL00450,2025-05-21,login,web,exitoso,Android,254
EV00004258,CL00450,2025-06-06,pago_iniciado,app,exitoso,Android,125
EV00004259,CL00450,2025-03-09,consulta_saldo,app,abandonado,Android,87
EV00004260,CL00450,2025-07-09,consulta_saldo,app,abandonado,Android,75
EV00004261,CL00450,2025-07-22,login,call_center,exitoso,Android,273
EV00004262,CL00450,2025-10-15,consulta_saldo,app,exitoso,Android,426
EV00004263,CL00450,2026-04-12,login,web,abandonado,Android,146
EV00004264,CL00450,2025-03-12,login,app,abandonado,Android,228
EV00004265,CL00450,2026-03-23,login,app,exitoso,Android,98
EV00004266,CL00450,2026-01-13,consulta_saldo,web,exitoso,Android,58
EV00004267,CL00450,2025-09-18,simulacion_credito,app,exitoso,Android,324
EV00004268,CL00450,2026-02-27,consulta_saldo,app,exitoso,Android,332
EV00004269,CL00450,2025-09-05,login,app,exitoso,Android,57
EV00004270,CL00450,2026-04-11,consulta_saldo,web,exitoso,Android,207
EV00004271,CL00451,2025-01-13,login,app,exitoso,Android,84
EV00004272,CL00451,2024-05-23,pago_iniciado,app,exitoso,Android,123
EV00004273,CL00451,2025-04-06,pago_exitoso,web,exitoso,Android,367
EV00004274,CL00451,2024-12-29,consulta_saldo,app,exitoso,Android,88
EV00004275,CL00451,2026-03-29,solicitud_soporte,whatsapp,resuelto,Android,76
EV00004276,CL00451,2023-06-14,login,app,exitoso,Android,69
EV00004277,CL00451,2024-07-22,pago_iniciado,app,exitoso,Android,145
EV00004278,CL00451,2023-04-26,login,app,abandonado,Android,290
EV00004279,CL00452,2023-10-06,pago_exitoso,app,exitoso,Android,274
EV00004280,CL00452,2025-07-20,pago_iniciado,app,abandonado,Android,103
EV00004281,CL00452,2026-01-27,login,web,exitoso,Android,141
EV00004282,CL00452,2025-07-22,pago_iniciado,web,abandonado,Android,10
EV00004283,CL00452,2025-12-22,login,app,exitoso,Android,136
EV00004284,CL00452,2024-01-01,login,app,abandonado,Android,99
EV00004285,CL00452,2024-12-25,consulta_saldo,app,exitoso,Android,109
EV00004286,CL00452,2023-12-30,pago_exitoso,app,abandonado,Android,121
EV00004287,CL00452,2026-04-16,pago_exitoso,app,exitoso,Android,249
EV00004288,CL00452,2024-09-16,login,web,exitoso,Android,443
EV00004289,CL00452,2026-03-12,solicitud_soporte,app,resuelto,Android,101
EV00004290,CL00452,2025-06-05,pago_iniciado,app,exitoso,Android,160
EV00004291,CL00452,2025-02-11,login,app,exitoso,Android,69
EV00004292,CL00452,2023-11-14,consulta_saldo,web,exitoso,Android,443
EV00004293,CL00452,2026-03-15,solicitud_soporte,app,resuelto,Android,65
EV00004294,CL00452,2024-11-08,solicitud_soporte,app,sin_contacto,Android,132
EV00004295,CL00452,2025-12-23,login,whatsapp,exitoso,Android,34
EV00004296,CL00452,2026-02-03,consulta_saldo,app,abandonado,Android,55
EV00004297,CL00453,2024-02-17,login,app,abandonado,Android,207
EV00004298,CL00453,2025-04-26,pago_exitoso,web,exitoso,Android,479
EV00004299,CL00453,2025-04-11,pago_exitoso,app,exitoso,Android,368
EV00004300,CL00453,2024-11-23,pago_iniciado,whatsapp,exitoso,Android,154
EV00004301,CL00453,2026-03-22,consulta_saldo,call_center,exitoso,Android,137
EV00004302,CL00453,2024-10-28,pago_exitoso,app,exitoso,Android,10
EV00004303,CL00453,2025-03-23,pago_iniciado,app,exitoso,Android,264
EV00004304,CL00453,2025-01-09,pago_iniciado,web,exitoso,Android,126
EV00004305,CL00453,2024-10-22,login,app,exitoso,Android,161
EV00004306,CL00453,2023-11-27,login,app,exitoso,Android,124
EV00004307,CL00453,2024-03-10,login,app,exitoso,Android,47
EV00004308,CL00453,2025-12-20,consulta_saldo,app,abandonado,Android,118
EV00004309,CL00453,2025-03-27,login,app,exitoso,Android,187
EV00004310,CL00454,2025-09-18,consulta_saldo,app,exitoso,Android,260
EV00004311,CL00454,2026-03-17,login,app,exitoso,Android,414
EV00004312,CL00454,2026-02-26,login,app,exitoso,Android,82
EV00004313,CL00454,2025-08-16,actualizacion_datos,app,exitoso,Android,92
EV00004314,CL00454,2025-10-08,actualizacion_datos,app,abandonado,Android,17
EV00004315,CL00454,2025-08-20,consulta_saldo,app,exitoso,Android,391
EV00004316,CL00454,2025-02-27,pago_exitoso,web,exitoso,Android,65
EV00004317,CL00454,2025-09-22,actualizacion_datos,web,exitoso,Android,155
EV00004318,CL00455,2024-08-23,simulacion_credito,web,exitoso,iOS,186
EV00004319,CL00455,2025-06-12,consulta_saldo,web,exitoso,iOS,173
EV00004320,CL00455,2025-11-19,login,app,exitoso,iOS,41
EV00004321,CL00455,2025-07-16,login,app,exitoso,iOS,218
EV00004322,CL00456,2025-05-22,login,app,exitoso,Android,145
EV00004323,CL00456,2024-06-02,consulta_saldo,app,exitoso,Android,279
EV00004324,CL00456,2025-12-02,pago_fallido,web,timeout,Android,97
EV00004325,CL00456,2024-10-25,solicitud_soporte,call_center,sin_contacto,Android,306
EV00004326,CL00456,2024-09-10,actualizacion_datos,app,abandonado,Android,170
EV00004327,CL00456,2025-01-17,consulta_saldo,app,abandonado,Android,256
EV00004328,CL00456,2026-03-26,consulta_saldo,app,exitoso,Android,46
EV00004329,CL00456,2025-06-04,consulta_saldo,app,exitoso,Android,408
EV00004330,CL00456,2025-11-22,solicitud_soporte,whatsapp,resuelto,Android,240
EV00004331,CL00456,2024-10-24,login,app,exitoso,Android,224
EV00004332,CL00456,2025-12-15,pago_iniciado,app,exitoso,Android,107
EV00004333,CL00457,2024-04-14,actualizacion_datos,app,exitoso,Android,50
EV00004334,CL00457,2025-06-28,solicitud_soporte,app,resuelto,Android,74
EV00004335,CL00457,2024-06-25,solicitud_soporte,app,resuelto,Android,91
EV00004336,CL00458,2025-12-21,login,app,exitoso,iOS,213
EV00004337,CL00458,2026-04-11,pago_exitoso,app,exitoso,iOS,181
EV00004338,CL00458,2025-10-26,simulacion_credito,web,exitoso,iOS,212
EV00004339,CL00458,2025-11-27,login,app,exitoso,iOS,221
EV00004340,CL00458,2025-12-31,login,app,exitoso,iOS,185
EV00004341,CL00458,2025-11-20,actualizacion_datos,call_center,exitoso,iOS,30
EV00004342,CL00458,2026-02-02,login,whatsapp,exitoso,iOS,23
EV00004343,CL00458,2026-02-13,pago_exitoso,web,exitoso,iOS,96
EV00004344,CL00458,2025-10-14,consulta_saldo,web,exitoso,iOS,54
EV00004345,CL00458,2025-10-02,pago_exitoso,call_center,exitoso,iOS,235
EV00004346,CL00458,2026-02-17,login,app,exitoso,iOS,156
EV00004347,CL00459,2026-04-25,login,app,exitoso,iOS,117
EV00004348,CL00459,2026-02-25,login,app,exitoso,iOS,69
EV00004349,CL00459,2025-12-18,pago_fallido,web,error_banco,iOS,455
EV00004350,CL00459,2025-07-28,pago_fallido,app,fondos_insuficientes,iOS,236
EV00004351,CL00459,2025-08-21,consulta_saldo,web,abandonado,iOS,124
EV00004352,CL00459,2026-02-25,pago_iniciado,app,exitoso,iOS,113
EV00004353,CL00459,2025-09-13,login,app,exitoso,iOS,132
EV00004354,CL00459,2025-09-10,pago_exitoso,app,abandonado,iOS,54
EV00004355,CL00460,2026-04-11,login,call_center,exitoso,iOS,60
EV00004356,CL00460,2026-04-29,solicitud_soporte,app,resuelto,iOS,387
EV00004357,CL00460,2026-04-29,solicitud_soporte,app,escalado,iOS,40
EV00004358,CL00460,2026-01-11,login,app,exitoso,iOS,60
EV00004359,CL00460,2026-01-21,consulta_saldo,app,abandonado,iOS,45
EV00004360,CL00460,2026-02-17,solicitud_soporte,app,escalado,iOS,362
EV00004361,CL00460,2026-02-26,login,web,abandonado,iOS,48
EV00004362,CL00460,2026-02-19,pago_exitoso,app,exitoso,iOS,291
EV00004363,CL00460,2026-04-18,pago_iniciado,app,exitoso,iOS,122
EV00004364,CL00460,2026-03-14,pago_iniciado,app,exitoso,iOS,198
EV00004365,CL00460,2026-04-10,consulta_saldo,app,exitoso,iOS,95
EV00004366,CL00460,2026-01-11,pago_iniciado,app,exitoso,iOS,62
EV00004367,CL00460,2026-04-16,pago_exitoso,whatsapp,exitoso,iOS,122
EV00004368,CL00460,2026-01-11,actualizacion_datos,web,exitoso,iOS,24
EV00004369,CL00461,2025-07-03,pago_exitoso,app,abandonado,iOS,434
EV00004370,CL00461,2025-06-16,pago_fallido,app,fondos_insuficientes,iOS,46
EV00004371,CL00461,2025-11-19,login,app,exitoso,iOS,55
EV00004372,CL00461,2025-06-14,login,app,exitoso,iOS,76
EV00004373,CL00461,2026-02-19,consulta_saldo,app,exitoso,iOS,500
EV00004374,CL00461,2025-06-05,login,whatsapp,exitoso,iOS,37
EV00004375,CL00461,2025-10-10,solicitud_soporte,app,escalado,iOS,115
EV00004376,CL00462,2025-03-02,login,app,exitoso,Android,131
EV00004377,CL00462,2025-06-27,solicitud_soporte,call_center,resuelto,Android,389
EV00004378,CL00462,2025-09-15,login,app,abandonado,Android,39
EV00004379,CL00462,2025-09-18,consulta_saldo,app,exitoso,Android,166
EV00004380,CL00462,2025-09-12,pago_fallido,app,timeout,Android,501
EV00004381,CL00462,2026-04-12,pago_iniciado,app,exitoso,Android,61
EV00004382,CL00462,2026-01-08,pago_exitoso,app,exitoso,Android,21
EV00004383,CL00462,2025-08-30,consulta_saldo,web,exitoso,Android,35
EV00004384,CL00462,2026-03-18,solicitud_soporte,app,escalado,Android,321
EV00004385,CL00462,2025-06-20,actualizacion_datos,app,exitoso,Android,307
EV00004386,CL00462,2025-11-08,pago_iniciado,app,abandonado,Android,275
EV00004387,CL00462,2026-04-15,login,app,abandonado,Android,147
EV00004388,CL00462,2025-10-09,login,web,exitoso,Android,191
EV00004389,CL00462,2026-01-14,simulacion_credito,call_center,exitoso,Android,142
EV00004390,CL00462,2025-04-06,login,call_center,exitoso,Android,192
EV00004391,CL00463,2026-01-01,actualizacion_datos,app,exitoso,Android,141
EV00004392,CL00463,2025-04-16,pago_iniciado,app,exitoso,Android,14
EV00004393,CL00463,2026-01-08,pago_iniciado,call_center,exitoso,Android,17
EV00004394,CL00463,2025-05-07,login,app,exitoso,Android,151
EV00004395,CL00463,2024-12-25,pago_iniciado,app,exitoso,Android,78
EV00004396,CL00463,2025-04-10,solicitud_soporte,whatsapp,resuelto,Android,176
EV00004397,CL00463,2025-06-10,pago_fallido,app,fondos_insuficientes,Android,359
EV00004398,CL00463,2025-11-01,pago_exitoso,app,exitoso,Android,80
EV00004399,CL00463,2026-04-08,login,app,abandonado,Android,185
EV00004400,CL00463,2025-04-02,actualizacion_datos,whatsapp,abandonado,Android,110
EV00004401,CL00464,2026-03-10,consulta_saldo,app,exitoso,Android,65
EV00004402,CL00464,2025-12-20,pago_exitoso,app,exitoso,Android,256
EV00004403,CL00464,2026-01-27,login,app,exitoso,Android,279
EV00004404,CL00464,2026-04-12,login,app,abandonado,Android,96
