cliente_id,fecha_registro,departamento,ciudad,edad,genero,estrato,nivel_educativo,ocupacion,ingreso_mensual_estimado,canal_adquisicion,score_externo,tiene_producto_ahorro,numero_dependientes,dispositivo_principal,email_hash
CL00540,2023-01-22,Antioquia,Medellín,30,M,2,Técnico/Tecnólogo,Microempresario,3240000.0,Campaña digital,736.0,False,3,iOS,hash_774945
CL00541,2023-04-26,Atlántico,Barranquilla,44,M,2,Sin información,Empleado,2570000.0,Campaña digital,668.0,False,1,Android,hash_268332
CL00542,2024-02-15,Bogotá D.C.,Bogotá,25,F,3,Técnico/Tecnólogo,Empleado,2350000.0,Referido,535.0,False,2,Android,hash_139015
CL00543,2024-10-04,Atlántico,Barranquilla,41,F,5,Bachiller,Empleado,4250000.0,Campaña digital,678.0,True,0,Web,hash_774075
CL00544,2025-11-05,Bolívar,Cartagena,50,M,5,Técnico/Tecnólogo,Microempresario,2820000.0,Referido,689.0,False,3,Android,hash_552546
CL00545,2023-05-03,Cundinamarca,Soacha,19,F,2,Sin información,Empleado,1910000.0,Referido,649.0,False,0,Android,hash_978247
CL00546,2023-04-02,Valle del Cauca,Cali,28,M,2,Posgrado,Comerciante,4760000.0,Aliado comercial,684.0,True,0,Android,hash_286110
CL00547,2025-04-27,Antioquia,Medellín,42,F,3,Bachiller,Microempresario,2530000.0,Referido,642.0,True,1,Android,hash_647933
CL00548,2025-07-03,Santander,Bucaramanga,34,M,2,Universitario,Independiente,1860000.0,App orgánico,488.0,False,1,Android,hash_848609
CL00549,2023-06-24,Bogotá D.C.,Bogotá,40,F,3,Bachiller,Empleado,2070000.0,Call center,610.0,False,0,Android,hash_637953
CL00550,2023-09-22,Valle del Cauca,Cali,30,M,5,Técnico/Tecnólogo,Microempresario,2830000.0,Call center,705.0,False,0,Android,hash_578766
CL00551,2025-12-23,Bogotá D.C.,Bogotá,37,M,3,Posgrado,Microempresario,3230000.0,App orgánico,513.0,False,1,Android,hash_833478
CL00552,2024-05-17,Antioquia,Medellín,34,M,2,Universitario,Empleado,2250000.0,Campaña digital,699.0,False,2,Web,hash_688730
CL00553,2024-12-23,Bogotá D.C.,Bogotá,48,F,2,Bachiller,Comerciante,1250000.0,Aliado comercial,641.0,True,2,Android,hash_616456
CL00554,2023-07-13,Bogotá D.C.,Bogotá,39,M,2,Posgrado,Comerciante,2570000.0,Campaña digital,478.0,False,3,Android,hash_378252
CL00555,2025-02-27,Bogotá D.C.,Bogotá,39,F,1,Bachiller,Pensionado,1750000.0,Referido,450.0,True,2,iOS,hash_565996
CL00556,2024-05-10,Valle del Cauca,Cali,32,F,2,Universitario,Estudiante,480000.0,Aliado comercial,592.0,False,2,Android,hash_685009
CL00557,2024-06-22,Bogotá D.C.,Bogotá,31,M,3,Universitario,Empleado,4660000.0,Call center,704.0,True,0,Android,hash_520594
CL00558,2023-05-22,Bogotá D.C.,Bogotá,32,M,3,Universitario,Empleado,5050000.0,Referido,790.0,True,2,Android,hash_915037
CL00559,2023-08-27,Bogotá D.C.,Bogotá,40,M,2,Técnico/Tecnólogo,Empleado,3880000.0,App orgánico,611.0,True,0,Android,hash_831670
CL00560,2023-06-18,Atlántico,Barranquilla,32,M,2,Universitario,Desempleado,480000.0,Campaña digital,499.0,False,1,Android,hash_402094
CL00561,2023-07-08,Valle del Cauca,Cali,39,M,2,Bachiller,Empleado,2940000.0,Call center,553.0,False,2,Android,hash_741774
CL00562,2024-01-30,Cundinamarca,Soacha,57,F,4,Universitario,Independiente,5140000.0,Referido,781.0,True,0,Android,hash_812787
CL00563,2023-07-27,Santander,Bucaramanga,45,M,2,Universitario,Empleado,2570000.0,Aliado comercial,605.0,False,3,Android,hash_191665
CL00564,2023-12-19,Bogotá D.C.,Bogotá,33,F,3,Técnico/Tecnólogo,Independiente,2570000.0,App orgánico,703.0,False,2,iOS,hash_902386
CL00565,2023-03-26,Antioquia,Medellín,48,F,1,Técnico/Tecnólogo,Estudiante,460000.0,App orgánico,417.0,False,0,Android,hash_688212
CL00566,2023-02-23,Valle del Cauca,Cali,32,M,3,Bachiller,Conductor/Repartidor,1230000.0,Aliado comercial,392.0,False,0,Android,hash_745214
CL00567,2023-10-28,Antioquia,Medellín,19,F,1,Universitario,Empleado,4560000.0,Call center,611.0,False,0,iOS,hash_224714
CL00568,2025-09-04,Bogotá D.C.,Bogotá,26,M,2,Universitario,Empleado,2570000.0,Referido,528.0,False,3,Android,hash_213926
CL00569,2025-08-13,Atlántico,Barranquilla,19,M,4,Bachiller,Estudiante,820000.0,App orgánico,538.0,True,3,iOS,hash_577044
CL00570,2025-07-25,Valle del Cauca,Cali,32,F,4,Universitario,Conductor/Repartidor,2110000.0,Campaña digital,506.0,False,4,Android,hash_629148
CL00571,2023-11-01,Antioquia,Medellín,36,F,2,Universitario,Microempresario,1870000.0,Campaña digital,571.0,True,2,Android,hash_881608
CL00572,2024-12-31,Bogotá D.C.,Bogotá,53,F,2,Posgrado,Conductor/Repartidor,1910000.0,App orgánico,518.0,True,0,Android,hash_423599
CL00573,2025-10-08,Santander,Bucaramanga,39,F,4,Técnico/Tecnólogo,Pensionado,2450000.0,Aliado comercial,577.0,False,2,iOS,hash_907784
CL00574,2025-02-07,Tolima,Ibagué,34,M,3,Sin información,Independiente,2170000.0,Referido,631.0,False,2,Web,hash_461799
CL00575,2024-04-15,Antioquia,Medellín,44,M,3,Técnico/Tecnólogo,Empleado,3230000.0,Referido,572.0,False,2,Android,hash_378747
CL00576,2023-10-10,Bogotá D.C.,Bogotá,19,M,5,Bachiller,Microempresario,4330000.0,App orgánico,673.0,True,2,Android,hash_888049
CL00577,2025-12-19,Antioquia,Medellín,38,F,1,Técnico/Tecnólogo,Pensionado,1730000.0,App orgánico,630.0,False,0,Android,hash_628742
CL00578,2023-10-16,Bogotá D.C.,Bogotá,44,M,2,Bachiller,Microempresario,1670000.0,Campaña digital,589.0,True,2,Android,hash_342821
CL00579,2024-05-21,Risaralda,Pereira,21,M,2,Bachiller,Empleado,4210000.0,App orgánico,600.0,False,1,Android,hash_127603
CL00580,2023-12-08,Bogotá D.C.,Bogotá,47,M,3,Posgrado,Microempresario,2740000.0,Call center,611.0,False,0,Android,hash_886872
CL00581,2023-11-02,Antioquia,Medellín,39,M,4,Bachiller,Empleado,2270000.0,Campaña digital,625.0,False,2,iOS,hash_168607
CL00582,2026-01-16,Santander,Bucaramanga,32,M,2,Universitario,Independiente,1880000.0,Referido,497.0,False,3,Android,hash_356760
CL00583,2024-09-04,Santander,Bucaramanga,42,F,3,Universitario,Independiente,2100000.0,Referido,540.0,False,1,Android,hash_810958
CL00584,2023-02-26,Cundinamarca,Soacha,59,M,5,Técnico/Tecnólogo,Comerciante,3470000.0,App orgánico,674.0,False,1,Android,hash_250434
CL00585,2023-02-19,Atlántico,Barranquilla,38,M,4,Técnico/Tecnólogo,Empleado,3040000.0,App orgánico,687.0,False,4,Android,hash_854849
CL00586,2024-04-27,Santander,Bucaramanga,38,M,2,Posgrado,Conductor/Repartidor,1340000.0,Call center,487.0,False,2,Android,hash_443671
CL00587,2023-05-03,Meta,Villavicencio,31,F,1,Bachiller,Empleado,1310000.0,Campaña digital,552.0,True,1,Android,hash_762600
CL00588,2025-03-25,Bogotá D.C.,Bogotá,28,M,3,Bachiller,Independiente,5130000.0,Campaña digital,603.0,False,0,Android,hash_911802
CL00589,2025-11-13,Meta,Villavicencio,44,F,4,Posgrado,Conductor/Repartidor,2180000.0,App orgánico,490.0,False,2,Android,hash_701385
CL00590,2025-05-10,Bogotá D.C.,Bogotá,27,M,3,Técnico/Tecnólogo,Microempresario,2550000.0,Campaña digital,642.0,False,0,Android,hash_466056
CL00591,2024-02-01,Antioquia,Medellín,37,F,3,Bachiller,Microempresario,4810000.0,Aliado comercial,588.0,True,2,iOS,hash_244608
CL00592,2023-11-05,Valle del Cauca,Cali,31,M,3,Sin información,Comerciante,3950000.0,App orgánico,683.0,True,2,iOS,hash_727901
CL00593,2023-07-22,Bogotá D.C.,Bogotá,41,F,1,Universitario,Estudiante,1160000.0,Referido,588.0,False,0,Android,hash_258116
CL00594,2025-03-13,Cundinamarca,Soacha,39,F,1,Sin información,Microempresario,2170000.0,Aliado comercial,505.0,False,0,Android,hash_285715
CL00595,2023-06-24,Valle del Cauca,Cali,46,M,3,Técnico/Tecnólogo,Empleado,2940000.0,Call center,593.0,True,4,Android,hash_439749
CL00596,2024-07-26,Valle del Cauca,Cali,31,M,3,Posgrado,Desempleado,360000.0,App orgánico,522.0,False,3,iOS,hash_806167
CL00597,2024-08-19,Santander,Bucaramanga,33,F,2,Técnico/Tecnólogo,Microempresario,2670000.0,Campaña digital,515.0,False,0,iOS,hash_897051
CL00598,2023-03-21,Norte de Santander,Cúcuta,26,M,3,Técnico/Tecnólogo,Independiente,4660000.0,Campaña digital,705.0,True,1,Android,hash_665745
CL00599,2024-07-11,Meta,Villavicencio,32,F,2,Universitario,Empleado,2570000.0,Aliado comercial,616.0,True,3,Android,hash_380371
CL00600,2025-11-04,Antioquia,Medellín,40,F,5,Universitario,Empleado,4020000.0,Aliado comercial,733.0,False,2,iOS,hash_339317
CL00601,2023-03-18,Bogotá D.C.,Bogotá,44,F,3,Técnico/Tecnólogo,Independiente,1570000.0,Call center,664.0,False,2,iOS,hash_801486
CL00602,2023-11-23,Bogotá D.C.,Bogotá,27,M,3,Posgrado,Independiente,2720000.0,Call center,486.0,False,3,iOS,hash_907662
CL00603,2025-12-28,Norte de Santander,Cúcuta,45,F,3,Técnico/Tecnólogo,Independiente,2570000.0,Referido,537.0,True,3,Android,hash_428396
CL00604,2025-05-26,Antioquia,Medellín,50,F,2,Universitario,Comerciante,2370000.0,App orgánico,551.0,True,2,Android,hash_982622
CL00605,2023-09-03,Atlántico,Barranquilla,40,F,2,Sin información,Empleado,3350000.0,App orgánico,613.0,False,0,iOS,hash_692127
CL00606,2025-05-21,Caldas,Manizales,55,M,1,Sin información,Empleado,2830000.0,Referido,575.0,False,1,Android,hash_979793
CL00607,2025-01-20,Bogotá D.C.,Bogotá,28,M,1,Universitario,Empleado,3300000.0,App orgánico,550.0,False,0,Web,hash_567121
CL00608,2023-05-22,Norte de Santander,Cúcuta,24,F,2,Universitario,Empleado,2570000.0,App orgánico,600.0,False,3,Android,hash_520129
CL00609,2023-09-17,Bogotá D.C.,Bogotá,19,M,3,Técnico/Tecnólogo,Conductor/Repartidor,2330000.0,Aliado comercial,536.0,True,1,Android,hash_364531
CL00610,2023-12-22,Bogotá D.C.,Bogotá,51,F,1,Universitario,Conductor/Repartidor,1450000.0,Referido,529.0,False,0,iOS,hash_477625
CL00611,2023-06-17,Bogotá D.C.,Bogotá,43,M,2,Universitario,Conductor/Repartidor,1910000.0,App orgánico,529.0,True,2,Android,hash_388581
CL00612,2024-05-20,Valle del Cauca,Cali,35,F,3,Bachiller,Comerciante,2570000.0,Referido,588.0,False,2,Android,hash_356094
CL00613,2024-09-02,Antioquia,Medellín,39,F,2,Bachiller,Independiente,3570000.0,Campaña digital,547.0,False,2,Android,hash_456554
CL00614,2023-06-17,Santander,Bucaramanga,25,M,3,Bachiller,Empleado,4450000.0,Call center,717.0,False,0,Android,hash_470283
CL00615,2024-03-17,Antioquia,Medellín,60,M,4,Universitario,Independiente,1970000.0,Campaña digital,588.0,False,2,Android,hash_348595
CL00616,2025-11-23,Santander,Bucaramanga,37,F,2,Bachiller,Empleado,2800000.0,Call center,710.0,True,0,Web,hash_630929
CL00617,2024-11-11,Valle del Cauca,Cali,37,F,3,Técnico/Tecnólogo,Desempleado,880000.0,Aliado comercial,543.0,False,1,Android,hash_127215
CL00618,2024-12-28,Atlántico,Barranquilla,43,F,5,Técnico/Tecnólogo,Estudiante,1550000.0,App orgánico,532.0,True,2,Android,hash_650162
CL00619,2024-10-02,Atlántico,Barranquilla,41,M,2,Bachiller,Pensionado,1880000.0,App orgánico,503.0,False,3,Android,hash_732337
CL00620,2024-05-10,Atlántico,Barranquilla,38,M,2,Bachiller,Comerciante,2270000.0,Call center,596.0,False,0,Android,hash_550511
CL00621,2025-09-02,Bogotá D.C.,Bogotá,28,F,4,Posgrado,Comerciante,2140000.0,App orgánico,616.0,False,1,Android,hash_336576
CL00622,2025-07-25,Antioquia,Medellín,41,M,1,Universitario,Independiente,2140000.0,Referido,659.0,False,1,iOS,hash_185834
CL00623,2024-08-17,Bogotá D.C.,Bogotá,55,M,4,Universitario,Independiente,2030000.0,App orgánico,576.0,False,1,Android,hash_365199
CL00624,2025-01-15,Bolívar,Cartagena,49,F,4,Bachiller,Empleado,6520000.0,App orgánico,675.0,False,1,Web,hash_838561
CL00625,2025-01-20,Norte de Santander,Cúcuta,52,F,1,Sin información,Empleado,2300000.0,Aliado comercial,572.0,False,2,Android,hash_592665
CL00626,2025-10-21,Bogotá D.C.,Bogotá,31,F,2,Sin información,Desempleado,2570000.0,Call center,498.0,True,1,iOS,hash_579425
CL00627,2024-09-28,Antioquia,Medellín,26,F,3,Sin información,Independiente,3350000.0,App orgánico,581.0,False,0,Android,hash_867914
CL00628,2025-03-19,Bogotá D.C.,Bogotá,35,F,4,Universitario,Comerciante,4240000.0,App orgánico,657.0,False,1,Android,hash_479129
CL00629,2023-09-15,Antioquia,Medellín,37,M,1,Bachiller,Empleado,3380000.0,Campaña digital,662.0,False,2,iOS,hash_198980
CL00630,2024-04-22,Bogotá D.C.,Bogotá,47,F,3,Técnico/Tecnólogo,Comerciante,3190000.0,App orgánico,572.0,False,2,Web,hash_342282
CL00631,2024-09-08,Valle del Cauca,Cali,19,F,5,Posgrado,Comerciante,4510000.0,App orgánico,639.0,False,0,Android,hash_727824
CL00632,2025-07-07,Valle del Cauca,Cali,51,M,3,Técnico/Tecnólogo,Independiente,2450000.0,App orgánico,547.0,True,1,Android,hash_853996
CL00633,2025-10-08,Meta,Villavicencio,34,F,2,Universitario,Comerciante,4600000.0,App orgánico,672.0,False,1,Android,hash_685233
CL00634,2024-03-16,Bolívar,Cartagena,32,F,4,Bachiller,Independiente,3180000.0,Referido,565.0,True,0,Android,hash_997148
CL00635,2023-09-04,Cundinamarca,Soacha,26,F,1,Técnico/Tecnólogo,Empleado,2160000.0,Referido,511.0,False,4,Android,hash_811182
CL00636,2024-03-06,Valle del Cauca,Cali,19,M,2,Técnico/Tecnólogo,Independiente,2350000.0,Referido,520.0,False,2,Android,hash_751286
CL00637,2023-11-30,Santander,Bucaramanga,44,F,4,Universitario,Pensionado,2400000.0,Aliado comercial,601.0,False,4,Android,hash_730167
CL00638,2024-12-30,Risaralda,Pereira,37,F,3,Posgrado,Empleado,3330000.0,Campaña digital,614.0,False,3,Web,hash_466731
CL00639,2025-08-25,Atlántico,Barranquilla,23,F,5,Técnico/Tecnólogo,Estudiante,2740000.0,Campaña digital,583.0,True,2,iOS,hash_428779
CL00640,2023-03-28,Antioquia,Medellín,23,M,4,Bachiller,Microempresario,2930000.0,Referido,541.0,False,2,Web,hash_816537
CL00641,2025-03-22,Bogotá D.C.,Bogotá,33,F,2,Técnico/Tecnólogo,Empleado,2910000.0,Aliado comercial,547.0,False,0,Android,hash_771915
CL00642,2023-12-29,Antioquia,Medellín,53,M,3,Universitario,Empleado,3810000.0,App orgánico,633.0,True,3,iOS,hash_759045
CL00643,2025-04-25,Valle del Cauca,Cali,33,M,2,Bachiller,Empleado,2000000.0,Referido,555.0,False,1,Android,hash_202666
CL00644,2025-05-20,Caldas,Manizales,21,F,1,Técnico/Tecnólogo,Comerciante,2470000.0,App orgánico,538.0,False,3,Android,hash_228633
CL00645,2025-12-05,Atlántico,Barranquilla,34,M,2,Técnico/Tecnólogo,Empleado,1940000.0,Campaña digital,574.0,False,0,Android,hash_153533
CL00646,2024-12-05,Risaralda,Pereira,33,F,1,Bachiller,Desempleado,320000.0,Campaña digital,415.0,False,0,iOS,hash_993850
CL00647,2025-03-21,Bogotá D.C.,Bogotá,19,F,2,Técnico/Tecnólogo,Empleado,2550000.0,Campaña digital,588.0,True,0,iOS,hash_571653
CL00648,2025-03-26,Bogotá D.C.,Bogotá,35,F,4,Técnico/Tecnólogo,Independiente,2130000.0,Campaña digital,605.0,False,1,Android,hash_140002
CL00649,2025-12-14,Valle del Cauca,Cali,34,F,2,Técnico/Tecnólogo,Comerciante,1680000.0,Referido,577.0,False,1,iOS,hash_382868
CL00650,2024-09-01,Atlántico,Barranquilla,43,M,4,Bachiller,Empleado,2570000.0,App orgánico,588.0,False,2,Android,hash_840174
CL00651,2025-12-13,Atlántico,Barranquilla,54,F,2,Bachiller,Empleado,2570000.0,Campaña digital,667.0,True,0,Android,hash_782358
CL00652,2024-02-20,Bogotá D.C.,Bogotá,47,M,4,Bachiller,Empleado,4510000.0,Call center,588.0,True,1,iOS,hash_196917
CL00653,2023-08-24,Norte de Santander,Cúcuta,33,F,2,Técnico/Tecnólogo,Independiente,1870000.0,Referido,578.0,True,0,iOS,hash_605074
CL00654,2024-06-01,Bogotá D.C.,Bogotá,25,F,5,Técnico/Tecnólogo,Empleado,4700000.0,Referido,645.0,False,3,iOS,hash_319248
CL00655,2025-12-21,Santander,Bucaramanga,62,F,3,Bachiller,Empleado,3760000.0,Call center,707.0,True,1,Android,hash_144109
CL00656,2024-03-24,Bogotá D.C.,Bogotá,37,M,2,Técnico/Tecnólogo,Microempresario,3720000.0,App orgánico,634.0,False,1,Android,hash_997383
CL00657,2023-12-03,Valle del Cauca,Cali,36,F,4,Bachiller,Conductor/Repartidor,1830000.0,Aliado comercial,547.0,False,0,Android,hash_405242
CL00658,2023-05-07,Risaralda,Pereira,36,F,1,Técnico/Tecnólogo,Empleado,2370000.0,App orgánico,569.0,True,2,Web,hash_300741
CL00659,2025-08-20,Antioquia,Medellín,38,F,2,Bachiller,Desempleado,870000.0,App orgánico,448.0,False,2,iOS,hash_796001
CL00660,2025-06-19,Antioquia,Medellín,35,F,3,Universitario,Conductor/Repartidor,1550000.0,Referido,572.0,False,1,Android,hash_648297
CL00661,2025-09-12,Santander,Bucaramanga,30,F,4,Técnico/Tecnólogo,Comerciante,4440000.0,Aliado comercial,616.0,False,1,iOS,hash_642618
CL00662,2023-05-17,Cundinamarca,Soacha,31,F,2,Universitario,Comerciante,2680000.0,App orgánico,714.0,False,2,Android,hash_130982
CL00663,2025-03-19,Atlántico,Barranquilla,36,M,2,Bachiller,Comerciante,3410000.0,Campaña digital,556.0,False,2,Android,hash_122205
CL00664,2024-10-30,Bogotá D.C.,Bogotá,31,M,5,Sin información,Comerciante,5930000.0,Aliado comercial,720.0,False,0,Android,hash_187073
CL00665,2023-12-23,Meta,Villavicencio,29,F,3,Posgrado,Comerciante,2290000.0,App orgánico,660.0,False,0,Android,hash_617351
CL00666,2023-08-21,Santander,Bucaramanga,37,M,2,Técnico/Tecnólogo,Empleado,6560000.0,Referido,647.0,True,3,Android,hash_139244
CL00667,2023-08-28,Santander,Bucaramanga,33,No informa,4,Universitario,Empleado,2620000.0,Campaña digital,645.0,True,1,Android,hash_960276
CL00668,2023-11-16,Atlántico,Barranquilla,51,M,2,Universitario,Empleado,1860000.0,Call center,492.0,False,0,Android,hash_326845
CL00669,2023-02-26,Bogotá D.C.,Bogotá,19,M,2,Técnico/Tecnólogo,Independiente,2460000.0,App orgánico,578.0,False,1,Android,hash_556982
CL00670,2025-01-06,Bogotá D.C.,Bogotá,47,F,4,Universitario,Comerciante,5440000.0,Aliado comercial,684.0,False,1,iOS,hash_776367
CL00671,2024-09-04,Bogotá D.C.,Bogotá,48,M,3,Universitario,Empleado,2700000.0,Call center,641.0,True,3,Android,hash_686463
CL00672,2025-11-27,Bogotá D.C.,Bogotá,19,M,3,Bachiller,Empleado,5590000.0,Aliado comercial,687.0,False,1,Android,hash_866159
CL00673,2023-03-25,Bogotá D.C.,Bogotá,33,M,4,Universitario,Empleado,6550000.0,Campaña digital,774.0,False,3,iOS,hash_954638
CL00674,2023-08-08,Antioquia,Medellín,32,M,1,Bachiller,Empleado,2030000.0,Campaña digital,495.0,True,1,Android,hash_263878
CL00675,2025-01-12,Bogotá D.C.,Bogotá,22,M,1,Bachiller,Estudiante,900000.0,App orgánico,471.0,False,2,Android,hash_926862
CL00676,2023-10-23,Bogotá D.C.,Bogotá,28,M,4,Técnico/Tecnólogo,Empleado,8260000.0,App orgánico,850.0,False,2,Android,hash_613264
CL00677,2025-01-07,Santander,Bucaramanga,25,M,5,Técnico/Tecnólogo,Empleado,3520000.0,Aliado comercial,604.0,False,0,Android,hash_245250
CL00678,2023-06-07,Norte de Santander,Cúcuta,54,M,2,Bachiller,Empleado,2140000.0,Campaña digital,658.0,True,0,Android,hash_751286
CL00679,2024-08-11,Atlántico,Barranquilla,45,M,2,Sin información,Independiente,960000.0,Campaña digital,441.0,False,0,Android,hash_902251
CL00680,2025-07-14,Santander,Bucaramanga,49,M,4,Bachiller,Conductor/Repartidor,2730000.0,App orgánico,594.0,False,1,Android,hash_506906
CL00681,2024-06-07,Bogotá D.C.,Bogotá,43,No informa,3,Técnico/Tecnólogo,Independiente,2040000.0,App orgánico,579.0,False,4,Android,hash_953933
CL00682,2025-06-30,Risaralda,Pereira,25,F,3,Bachiller,Empleado,3760000.0,Aliado comercial,669.0,True,0,Android,hash_893936
CL00683,2025-02-05,Atlántico,Barranquilla,31,F,1,Sin información,Empleado,2130000.0,Referido,552.0,True,2,Android,hash_824203
CL00684,2025-04-13,Bolívar,Cartagena,41,F,2,Bachiller,Empleado,2650000.0,Campaña digital,589.0,True,1,Android,hash_332033
CL00685,2023-12-01,Antioquia,Medellín,24,M,1,Técnico/Tecnólogo,Comerciante,1590000.0,App orgánico,465.0,False,0,Android,hash_132548
CL00686,2023-06-07,Antioquia,Medellín,43,F,4,Universitario,Empleado,9450000.0,Campaña digital,845.0,True,0,Android,hash_650846
CL00687,2024-08-02,Antioquia,Medellín,34,M,3,Bachiller,Independiente,3440000.0,Referido,695.0,False,0,Web,hash_474016
CL00688,2024-10-23,Bogotá D.C.,Bogotá,32,M,4,Posgrado,Empleado,6150000.0,Referido,706.0,True,3,Android,hash_868278
CL00689,2025-04-22,Bogotá D.C.,Bogotá,43,F,2,Bachiller,Comerciante,4940000.0,App orgánico,608.0,True,0,Android,hash_229327
CL00690,2024-08-14,Bogotá D.C.,Bogotá,40,M,2,Universitario,Microempresario,1980000.0,Campaña digital,539.0,False,3,iOS,hash_439899
CL00691,2025-11-11,Santander,Bucaramanga,32,M,2,Técnico/Tecnólogo,Empleado,3160000.0,Campaña digital,644.0,True,2,Web,hash_798512
CL00692,2025-04-11,Bogotá D.C.,Bogotá,48,M,2,Universitario,Empleado,3050000.0,Call center,587.0,True,2,Android,hash_629075
CL00693,2025-10-13,Bogotá D.C.,Bogotá,25,F,3,Técnico/Tecnólogo,Independiente,3260000.0,Campaña digital,550.0,False,0,iOS,hash_139726
CL00694,2023-04-05,Antioquia,Medellín,42,M,2,Sin información,Pensionado,1830000.0,Campaña digital,526.0,True,1,iOS,hash_385201
CL00695,2024-04-28,Bogotá D.C.,Bogotá,42,No informa,3,Bachiller,Empleado,1610000.0,Aliado comercial,485.0,False,0,Web,hash_512126
CL00696,2024-08-03,Antioquia,Medellín,33,M,5,Técnico/Tecnólogo,Independiente,3370000.0,Aliado comercial,654.0,False,3,Android,hash_191005
