credito_id,cliente_id,fecha_desembolso,producto_credito,monto_credito,plazo_meses,tasa_interes_mensual,valor_cuota_pactada,canal_originacion,score_interno_originacion,relacion_cuota_ingreso,politica_aprobacion,estado_credito_operativo,riesgo_mora_30,edad,genero,estrato,nivel_educativo,ocupacion,ingreso_mensual_estimado,score_externo,tiene_producto_ahorro,numero_dependientes,dispositivo_principal,total_eventos_pre,duracion_promedio_pre
CR000520,CL00463,2025-05-24,Crédito libre inversión,3350000,18,0.0242,232000,App,839,0.0856,Automática,Activo,0,29,F,3,Bachiller,Empleado,2710000.0,624.0,False,4,Android,5.0,105.8
CR000521,CL00464,2025-07-06,Crédito libre inversión,2050000,12,0.03,206000,Aliado,895,0.1205,Automática,Mora moderada,1,38,No informa,1,Técnico/Tecnólogo,Independiente,1710000.0,636.0,True,1,Android,,
CR000522,CL00467,2025-05-18,Crédito libre inversión,3150000,9,0.019,384000,App,787,0.2021,Automática,Mora moderada,1,42,M,2,Bachiller,Independiente,1900000.0,493.0,False,0,Web,16.0,250.125
CR000523,CL00467,2024-06-30,Microcrédito,3100000,3,0.0357,1108000,App,665,0.5832,Excepción,Mora severa,1,42,M,2,Bachiller,Independiente,1900000.0,493.0,False,0,Web,16.0,250.125
CR000524,CL00468,2026-02-12,Crédito libre inversión,4000000,12,0.0273,395000,App,900,0.0766,Automática,Activo,0,44,M,5,Posgrado,Empleado,5160000.0,779.0,True,0,Android,8.0,166.875
CR000525,CL00469,2024-05-12,Crédito libre inversión,1100000,12,0.0306,111000,App,648,0.1078,Automática,Mora severa,1,31,M,2,Universitario,Estudiante,1030000.0,429.0,True,3,iOS,1.0,148.0
CR000526,CL00471,2024-10-30,Crédito consumo digital,450000,3,0.0321,160000,Web,646,0.1758,Automática,Finalizado,0,33,F,2,Universitario,Estudiante,910000.0,370.0,True,2,Web,,
CR000527,CL00472,2025-10-24,Crédito consumo digital,1550000,6,0.0202,277000,Web,787,0.0972,Automática,Activo,0,19,M,2,Universitario,Independiente,2850000.0,590.0,True,1,Android,9.0,175.0
CR000528,CL00473,2026-03-30,Crédito consumo digital,1300000,6,0.0373,246000,App,847,0.0953,Automática,Activo,0,21,F,4,Bachiller,Microempresario,2580000.0,598.0,True,0,Android,6.0,86.0
CR000529,CL00474,2025-06-16,Microcrédito,2200000,6,0.0254,400000,Web,806,0.2235,Automática,Finalizado,0,50,M,3,Universitario,Comerciante,1790000.0,548.0,True,2,Android,,
CR000530,CL00475,2024-02-28,Crédito consumo digital,1050000,6,0.0371,198000,App,756,0.0975,Automática,Finalizado,0,52,M,2,Bachiller,Comerciante,2030000.0,521.0,False,1,Android,3.0,358.6666666666667
CR000531,CL00477,2023-10-28,Crédito libre inversión,2550000,6,0.018,452000,App,900,0.1759,Automática,Finalizado,0,42,F,2,Técnico/Tecnólogo,Empleado,2570000.0,613.0,False,0,Web,2.0,216.0
CR000532,CL00478,2024-11-06,Crédito libre inversión,2300000,9,0.017,278000,App,820,0.1173,Automática,Mora severa,1,39,F,2,Técnico/Tecnólogo,Empleado,2370000.0,583.0,False,4,Android,2.0,90.5
CR000533,CL00479,2025-10-03,Crédito consumo digital,3150000,9,0.0281,401000,App,869,0.1315,Automática,Activo,0,67,M,3,Técnico/Tecnólogo,Empleado,3050000.0,650.0,False,0,Android,8.0,132.75
CR000534,CL00480,2025-09-03,Crédito consumo digital,2550000,6,0.0223,459000,Aliado,897,0.1622,Automática,Finalizado,0,47,M,5,Universitario,Empleado,2830000.0,721.0,False,0,iOS,10.0,116.5
CR000535,CL00482,2025-06-03,Microcrédito,2750000,12,0.0385,290000,App,900,0.097,Automática,Activo,0,26,M,3,Bachiller,Conductor/Repartidor,2990000.0,628.0,False,0,Android,6.0,107.66666666666667
CR000536,CL00482,2025-12-19,Crédito libre inversión,3200000,3,0.0205,1111000,Aliado,815,0.3716,Manual,Finalizado,0,26,M,3,Bachiller,Conductor/Repartidor,2990000.0,628.0,False,0,Android,6.0,107.66666666666667
CR000537,CL00482,2025-09-15,Crédito consumo digital,2050000,24,0.0373,131000,App,833,0.0438,Automática,Activo,0,26,M,3,Bachiller,Conductor/Repartidor,2990000.0,628.0,False,0,Android,6.0,107.66666666666667
CR000538,CL00483,2024-12-25,Microcrédito,6300000,3,0.0378,2261000,App,900,0.4172,Manual,Finalizado,0,20,M,3,Técnico/Tecnólogo,Empleado,5420000.0,672.0,True,0,Android,3.0,305.0
CR000539,CL00485,2025-03-23,Crédito consumo digital,1450000,12,0.0265,143000,App,814,0.0586,Automática,Mora moderada,1,28,M,2,Sin información,Independiente,2440000.0,584.0,False,1,Android,9.0,114.11111111111111
CR000540,CL00485,2023-11-28,Crédito consumo digital,950000,9,0.0303,122000,App,845,0.05,Automática,Finalizado,0,28,M,2,Sin información,Independiente,2440000.0,584.0,False,1,Android,9.0,114.11111111111111
CR000541,CL00486,2024-10-15,Crédito consumo digital,1400000,9,0.0343,183000,App,900,0.032,Automática,Finalizado,0,22,M,2,Universitario,Comerciante,5720000.0,630.0,True,2,Android,5.0,144.6
CR000542,CL00487,2024-12-26,Crédito consumo digital,1450000,3,0.0331,516000,App,900,0.2177,Automática,Finalizado,0,30,M,3,Universitario,Independiente,2370000.0,743.0,False,0,Android,1.0,122.0
CR000543,CL00488,2024-05-16,Microcrédito,650000,12,0.0301,65000,App,712,0.067,Automática,Mora moderada,1,25,M,3,Posgrado,Estudiante,970000.0,552.0,False,0,Android,2.0,154.0
CR000544,CL00489,2024-08-27,Microcrédito,5900000,18,0.0362,452000,App,900,0.0873,Automática,Finalizado,0,53,M,3,Técnico/Tecnólogo,Microempresario,5180000.0,840.0,False,1,Android,10.0,155.8
CR000545,CL00489,2024-09-22,Avance de nómina,1700000,12,0.0219,163000,App,900,0.0315,Automática,Finalizado,0,53,M,3,Técnico/Tecnólogo,Microempresario,5180000.0,840.0,False,1,Android,10.0,155.8
CR000546,CL00490,2024-02-05,Crédito libre inversión,5750000,6,0.0258,1047000,Aliado,838,0.3739,Manual,Finalizado,0,45,M,6,Sin información,Independiente,2800000.0,609.0,False,2,iOS,1.0,60.0
CR000547,CL00491,2026-02-22,Crédito libre inversión,1650000,6,0.0317,306000,App,804,0.3517,Manual,Activo,0,36,F,2,Universitario,Independiente,870000.0,524.0,False,0,Android,3.0,126.0
CR000548,CL00492,2025-08-06,Microcrédito,4250000,9,0.0307,548000,App,900,0.1243,Automática,Activo,0,51,F,2,Bachiller,Empleado,4410000.0,684.0,False,3,iOS,27.0,135.5185185185185
CR000549,CL00492,2025-02-25,Crédito consumo digital,3450000,18,0.0373,267000,Web,900,0.0605,Automática,Activo,0,51,F,2,Bachiller,Empleado,4410000.0,684.0,False,3,iOS,27.0,135.5185185185185
CR000550,CL00493,2024-01-05,Crédito consumo digital,25000000,12,0.035,2587000,App,900,0.0216,Automática,Mora moderada,1,37,M,2,Técnico/Tecnólogo,Independiente,120000000.0,555.0,False,2,Android,1.0,62.0
CR000551,CL00495,2024-08-01,Microcrédito,1900000,12,0.0404,203000,App,873,0.0796,Automática,Finalizado,0,51,M,3,Técnico/Tecnólogo,Empleado,2550000.0,581.0,False,0,iOS,6.0,135.16666666666666
CR000552,CL00496,2024-04-09,Crédito libre inversión,5300000,6,0.0261,966000,App,799,0.2825,Automática,Finalizado,0,41,F,4,Técnico/Tecnólogo,Empleado,3420000.0,596.0,False,2,Android,2.0,94.0
CR000553,CL00497,2024-02-16,Crédito libre inversión,10050000,18,0.0219,681000,Aliado,900,0.1214,Automática,Mora severa,1,26,M,2,Técnico/Tecnólogo,Empleado,5610000.0,680.0,False,0,Android,,
CR000554,CL00499,2023-08-20,Crédito consumo digital,600000,6,0.0319,111000,App,702,0.0816,Automática,Mora severa,1,27,F,4,Bachiller,Estudiante,1360000.0,420.0,False,1,iOS,1.0,329.0
CR000555,CL00500,2024-01-20,Crédito consumo digital,1800000,6,0.0323,335000,App,812,0.1701,Automática,Mora severa,1,22,F,2,Universitario,Empleado,1970000.0,614.0,False,2,Android,11.0,159.9090909090909
CR000556,CL00500,2025-07-17,Crédito consumo digital,450000,3,0.0351,161000,App,898,0.0817,Automática,Finalizado,0,22,F,2,Universitario,Empleado,1970000.0,614.0,False,2,Android,11.0,159.9090909090909
CR000557,CL00501,2025-11-18,Crédito consumo digital,350000,3,0.0231,122000,Aliado,751,0.1743,Automática,Finalizado,0,45,M,3,Universitario,Desempleado,700000.0,528.0,False,1,Android,7.0,176.0
CR000558,CL00503,2026-03-22,Crédito consumo digital,2300000,12,0.0249,224000,App,848,0.0707,Automática,Activo,0,22,M,3,Universitario,Independiente,3170000.0,555.0,False,0,Android,15.0,159.06666666666666
CR000559,CL00504,2025-01-17,Crédito libre inversión,12800000,6,0.0172,2264000,App,900,0.266,Automática,Finalizado,0,42,F,2,Universitario,Empleado,8510000.0,820.0,False,3,Android,19.0,139.73684210526315
CR000560,CL00504,2024-07-30,Crédito consumo digital,3900000,9,0.0373,518000,App,900,0.0609,Automática,Finalizado,0,42,F,2,Universitario,Empleado,8510000.0,820.0,False,3,Android,19.0,139.73684210526315
CR000561,CL00505,2025-02-17,Crédito libre inversión,7950000,12,0.0236,769000,Web,900,0.1732,Automática,Mora severa,1,29,F,3,Técnico/Tecnólogo,Empleado,4440000.0,636.0,False,1,iOS,1.0,63.0
CR000562,CL00506,2024-10-05,Crédito consumo digital,2350000,3,0.0272,826000,App,780,0.3153,Automática,Finalizado,0,31,M,2,Técnico/Tecnólogo,Comerciante,2620000.0,524.0,True,1,Android,4.0,288.5
CR000563,CL00507,2025-06-25,Crédito consumo digital,2000000,24,0.0219,108000,App,900,0.033,Automática,Activo,0,30,M,4,Universitario,Empleado,3270000.0,623.0,False,0,Android,10.0,227.0
CR000564,CL00507,2025-07-04,Crédito libre inversión,7400000,9,0.0276,940000,Call center,841,0.2875,Automática,Mora moderada,1,30,M,4,Universitario,Empleado,3270000.0,623.0,False,0,Android,10.0,227.0
CR000565,CL00508,2026-02-27,Crédito consumo digital,1400000,12,0.0371,147000,Aliado,811,0.047,Automática,Activo,0,27,M,1,Universitario,Microempresario,3130000.0,495.0,False,1,iOS,46.0,155.52173913043478
CR000566,CL00508,2025-09-22,Crédito consumo digital,1300000,24,0.0204,69000,App,882,0.022,Automática,Activo,0,27,M,1,Universitario,Microempresario,3130000.0,495.0,False,1,iOS,46.0,155.52173913043478
CR000567,CL00508,2026-03-19,Crédito libre inversión,5450000,3,0.0173,1880000,App,656,0.6006,Excepción,Activo,0,27,M,1,Universitario,Microempresario,3130000.0,495.0,False,1,iOS,46.0,155.52173913043478
CR000568,CL00509,2025-02-08,Crédito consumo digital,2300000,6,0.0292,423000,App,900,0.0733,Automática,Finalizado,0,36,F,3,Universitario,Empleado,5770000.0,743.0,True,0,Android,3.0,111.0
CR000569,CL00510,2026-03-29,Crédito consumo digital,1800000,12,0.0302,181000,App,821,0.0567,Automática,Activo,0,28,F,3,Posgrado,Comerciante,3190000.0,607.0,False,3,Android,15.0,177.33333333333334
CR000570,CL00510,2026-03-12,Crédito consumo digital,1550000,6,0.0356,291000,App,889,0.0912,Automática,Activo,0,28,F,3,Posgrado,Comerciante,3190000.0,607.0,False,3,Android,15.0,177.33333333333334
CR000571,CL00511,2025-01-20,Crédito consumo digital,1650000,9,0.0212,203000,Aliado,807,0.1293,Automática,Mora moderada,1,39,M,3,Universitario,Comerciante,1570000.0,440.0,False,0,iOS,20.0,209.1
CR000572,CL00511,2026-01-06,Crédito libre inversión,2100000,12,0.0277,208000,Aliado,797,0.1325,Automática,Mora moderada,1,39,M,3,Universitario,Comerciante,1570000.0,440.0,False,0,iOS,20.0,209.1
CR000573,CL00512,2025-10-27,Crédito consumo digital,5700000,18,0.0378,442000,Web,873,0.1245,Automática,Activo,0,35,F,5,Bachiller,Empleado,3550000.0,700.0,False,3,Android,4.0,181.25
CR000574,CL00513,2025-05-19,Avance de nómina,550000,3,0.019,190000,Web,803,0.1218,Automática,Finalizado,0,34,F,3,Posgrado,Independiente,1560000.0,604.0,False,0,Android,5.0,265.8
CR000575,CL00514,2025-12-18,Crédito consumo digital,950000,9,0.0274,121000,Call center,892,0.0366,Automática,Activo,0,27,M,3,Bachiller,Independiente,3310000.0,603.0,True,1,Android,3.0,143.66666666666666
CR000576,CL00515,2025-04-20,Crédito consumo digital,1900000,6,0.0336,355000,Aliado,900,0.1707,Automática,Finalizado,0,30,M,3,Bachiller,Empleado,2080000.0,598.0,True,1,Web,3.0,374.3333333333333
CR000577,CL00516,2024-06-10,Avance de nómina,2100000,24,0.0231,115000,App,900,0.0256,Automática,Activo,0,44,F,3,Universitario,Empleado,4490000.0,656.0,False,0,Android,5.0,120.0
CR000578,CL00517,2026-01-01,Crédito consumo digital,1950000,3,0.0349,696000,App,798,0.2864,Automática,Finalizado,0,41,F,3,Sin información,Empleado,2430000.0,587.0,False,2,Android,9.0,174.22222222222223
CR000579,CL00519,2025-07-14,Crédito libre inversión,3300000,6,0.0273,604000,App,783,0.2822,Automática,Mora severa,1,37,F,4,Técnico/Tecnólogo,Independiente,2140000.0,583.0,False,2,Android,,
CR000580,CL00520,2026-03-11,Crédito consumo digital,850000,9,0.0224,105000,Web,816,0.0618,Automática,Activo,0,44,F,2,Técnico/Tecnólogo,Independiente,1700000.0,550.0,False,0,iOS,6.0,129.5
CR000581,CL00521,2024-01-23,Crédito consumo digital,3100000,9,0.0209,381000,Web,900,0.0564,Automática,Finalizado,0,19,F,5,Universitario,Empleado,6760000.0,750.0,True,0,iOS,6.0,179.0
CR000582,CL00522,2025-01-22,Crédito consumo digital,1050000,18,0.0266,74000,Web,662,0.074,Automática,Activo,0,41,M,1,Técnico/Tecnólogo,Estudiante,1000000.0,484.0,False,3,Android,1.0,180.0
CR000583,CL00524,2025-03-26,Crédito consumo digital,750000,6,0.0358,141000,Web,736,0.0571,Automática,Finalizado,0,42,M,2,Técnico/Tecnólogo,Microempresario,2470000.0,604.0,True,0,Android,8.0,175.75
CR000584,CL00524,2026-03-03,Crédito consumo digital,1000000,3,0.0296,353000,App,762,0.1429,Automática,Activo,0,42,M,2,Técnico/Tecnólogo,Microempresario,2470000.0,604.0,True,0,Android,8.0,175.75
CR000585,CL00525,2025-08-03,Crédito consumo digital,5600000,24,0.0271,320000,App,856,0.0825,Automática,Activo,0,28,M,5,Universitario,Conductor/Repartidor,3880000.0,606.0,True,0,Android,7.0,145.14285714285714
CR000586,CL00525,2026-01-17,Avance de nómina,1500000,3,0.0291,529000,App,900,0.1363,Automática,Finalizado,0,28,M,5,Universitario,Conductor/Repartidor,3880000.0,606.0,True,0,Android,7.0,145.14285714285714
CR000587,CL00526,2025-06-20,Crédito libre inversión,2350000,6,0.0287,432000,Aliado,873,0.3064,Automática,Finalizado,0,19,M,2,Técnico/Tecnólogo,Empleado,1410000.0,587.0,False,1,Web,4.0,79.25
CR000588,CL00527,2024-01-18,Crédito consumo digital,900000,6,0.0361,170000,App,750,0.0885,Automática,Finalizado,0,20,M,2,Técnico/Tecnólogo,Independiente,1920000.0,531.0,False,0,Android,1.0,82.0
CR000589,CL00529,2025-02-22,Crédito libre inversión,2200000,12,0.0195,207000,Aliado,682,0.1362,Automática,Mora moderada,1,39,F,2,Bachiller,Microempresario,1520000.0,514.0,False,0,Android,4.0,112.5
CR000590,CL00531,2025-07-03,Crédito consumo digital,1650000,12,0.0,166000,App,878,0.0787,Automática,Activo,0,42,M,1,Universitario,Empleado,2110000.0,650.0,False,2,Android,1.0,82.0
CR000591,CL00532,2025-10-22,Crédito consumo digital,1200000,18,0.0367,92000,App,786,0.0492,Automática,Activo,0,19,F,4,Bachiller,Independiente,1870000.0,626.0,False,0,Android,6.0,180.16666666666666
CR000592,CL00533,2024-06-15,Microcrédito,450000,9,0.0383,60000,Web,716,0.0732,Automática,Mora severa,1,35,F,2,Sin información,Desempleado,820000.0,486.0,False,0,Android,1.0,6.0
CR000593,CL00534,2024-07-07,Crédito consumo digital,950000,6,0.0221,171000,Web,842,0.066,Automática,Finalizado,0,24,F,3,Universitario,Empleado,2590000.0,622.0,False,4,Android,,
CR000594,CL00535,2025-09-06,Microcrédito,1000000,12,0.0282,99000,Aliado,653,0.1414,Automática,Mora severa,1,29,M,1,Bachiller,Estudiante,700000.0,438.0,False,0,Android,,
CR000595,CL00537,2023-02-23,Crédito libre inversión,2100000,6,0.0235,379000,App,847,0.1414,Automática,Mora severa,1,27,F,2,Universitario,Independiente,2680000.0,476.0,False,4,Android,,
CR000596,CL00538,2024-02-06,Microcrédito,6650000,12,0.0357,691000,App,900,0.1997,Automática,Mora moderada,1,32,F,2,Sin información,Independiente,3460000.0,642.0,False,1,Android,2.0,87.5
CR000597,CL00539,2025-12-29,Crédito consumo digital,650000,3,0.0249,228000,App,900,0.087,Automática,Finalizado,0,46,F,4,Sin información,Independiente,2620000.0,651.0,False,2,Android,6.0,262.5
CR000598,CL00539,2025-08-19,Crédito libre inversión,6550000,18,0.0255,458000,Web,868,0.1748,Automática,Activo,0,46,F,4,Sin información,Independiente,2620000.0,651.0,False,2,Android,6.0,262.5
CR000599,CL00540,2023-02-06,Avance de nómina,1350000,9,0.0313,174000,Call center,900,0.0537,Automática,Finalizado,0,30,M,2,Técnico/Tecnólogo,Microempresario,3240000.0,736.0,False,3,iOS,4.0,215.0
CR000600,CL00540,2025-06-27,Microcrédito,4100000,9,0.0449,564000,Aliado,900,0.1741,Automática,Finalizado,0,30,M,2,Técnico/Tecnólogo,Microempresario,3240000.0,736.0,False,3,iOS,4.0,215.0
CR000601,CL00541,2024-04-29,Microcrédito,950000,9,0.0366,126000,Web,886,0.049,Automática,Mora moderada,1,44,M,2,Sin información,Empleado,2570000.0,668.0,False,1,Android,12.0,200.58333333333334
CR000602,CL00541,2024-11-18,Microcrédito,1600000,9,0.0334,209000,Aliado,900,0.0813,Automática,Mora severa,1,44,M,2,Sin información,Empleado,2570000.0,668.0,False,1,Android,12.0,200.58333333333334
CR000603,CL00542,2025-06-07,Crédito consumo digital,750000,24,0.0344,46000,App,820,0.0196,Automática,Mora moderada,1,25,F,3,Técnico/Tecnólogo,Empleado,2350000.0,535.0,False,2,Android,4.0,194.0
CR000604,CL00543,2026-01-11,Crédito libre inversión,7500000,6,0.028,1375000,Aliado,890,0.3235,Automática,Activo,0,41,F,5,Bachiller,Empleado,4250000.0,678.0,True,0,Web,5.0,241.6
CR000605,CL00544,2025-12-25,Crédito libre inversión,8900000,9,0.0234,1108000,App,803,0.3929,Manual,Activo,0,50,M,5,Técnico/Tecnólogo,Microempresario,2820000.0,689.0,False,3,Android,12.0,223.33333333333334
CR000606,CL00544,2026-01-07,Crédito consumo digital,2700000,6,0.0288,496000,Aliado,900,0.1759,Automática,Activo,0,50,M,5,Técnico/Tecnólogo,Microempresario,2820000.0,689.0,False,3,Android,12.0,223.33333333333334
CR000607,CL00545,2023-06-27,Crédito libre inversión,3250000,12,0.0207,309000,App,900,0.1618,Automática,Finalizado,0,19,F,2,Sin información,Empleado,1910000.0,649.0,False,0,Android,3.0,208.66666666666666
CR000608,CL00546,2025-04-14,Microcrédito,2800000,9,0.0431,382000,App,900,0.0803,Automática,Finalizado,0,28,M,2,Posgrado,Comerciante,4760000.0,684.0,True,0,Android,6.0,233.16666666666666
CR000609,CL00547,2025-08-30,Crédito consumo digital,1400000,9,0.0327,182000,Web,823,0.0719,Automática,Activo,0,42,F,3,Bachiller,Microempresario,2530000.0,642.0,True,1,Android,3.0,218.33333333333334
CR000610,CL00548,2025-10-07,Microcrédito,1550000,12,0.0434,168000,App,817,0.0903,Automática,Activo,0,34,M,2,Universitario,Independiente,1860000.0,488.0,False,1,Android,18.0,184.5
CR000611,CL00548,2025-10-20,Crédito libre inversión,3350000,24,0.0214,180000,Aliado,809,0.0968,Automática,Activo,0,34,M,2,Universitario,Independiente,1860000.0,488.0,False,1,Android,18.0,184.5
CR000612,CL00548,2025-09-29,Crédito libre inversión,4700000,9,0.0338,614000,App,741,0.3301,Automática,Activo,0,34,M,2,Universitario,Independiente,1860000.0,488.0,False,1,Android,18.0,184.5
CR000613,CL00550,2025-08-29,Crédito consumo digital,3150000,18,0.0215,213000,Aliado,897,0.0753,Automática,Activo,0,30,M,5,Técnico/Tecnólogo,Microempresario,2830000.0,705.0,False,0,Android,10.0,136.6
CR000614,CL00550,2025-05-27,Crédito consumo digital,900000,12,0.0286,90000,App,900,0.0318,Automática,Activo,0,30,M,5,Técnico/Tecnólogo,Microempresario,2830000.0,705.0,False,0,Android,10.0,136.6
CR000615,CL00551,2025-09-23,Avance de nómina,650000,9,0.0252,82000,Aliado,792,0.0254,Automática,Activo,0,37,M,3,Posgrado,Microempresario,3230000.0,513.0,False,1,Android,,
CR000616,CL00552,2025-12-09,Crédito consumo digital,2700000,9,0.0339,353000,Aliado,834,0.1569,Automática,Activo,0,34,M,2,Universitario,Empleado,2250000.0,699.0,False,2,Web,10.0,150.6
CR000617,CL00553,2025-07-07,Crédito consumo digital,650000,6,0.0283,119000,Aliado,859,0.0952,Automática,Finalizado,0,48,F,2,Bachiller,Comerciante,1250000.0,641.0,True,2,Android,6.0,224.66666666666666
CR000618,CL00554,2025-01-15,Microcrédito,4300000,9,0.0371,571000,App,766,0.2222,Automática,Mora severa,1,39,M,2,Posgrado,Comerciante,2570000.0,478.0,False,3,Android,8.0,154.5
CR000619,CL00554,2023-11-01,Avance de nómina,1150000,12,0.0282,114000,App,900,0.0444,Automática,Mora moderada,1,39,M,2,Posgrado,Comerciante,2570000.0,478.0,False,3,Android,8.0,154.5
CR000620,CL00555,2026-02-19,Crédito libre inversión,1500000,6,0.023,270000,Call center,766,0.1543,Automática,Activo,0,39,F,1,Bachiller,Pensionado,1750000.0,450.0,True,2,iOS,11.0,171.27272727272728
CR000621,CL00555,2025-08-19,Microcrédito,1150000,6,0.025,209000,Call center,809,0.1194,Automática,Mora moderada,1,39,F,1,Bachiller,Pensionado,1750000.0,450.0,True,2,iOS,11.0,171.27272727272728
CR000622,CL00556,2025-11-04,Crédito libre inversión,900000,24,0.0234,49000,App,696,0.1021,Automática,Mora moderada,1,32,F,2,Universitario,Estudiante,480000.0,592.0,False,2,Android,5.0,170.0
CR000623,CL00559,2026-02-03,Microcrédito,2900000,18,0.0293,210000,App,866,0.0541,Automática,Activo,0,40,M,2,Técnico/Tecnólogo,Empleado,3880000.0,611.0,True,0,Android,13.0,143.07692307692307
CR000624,CL00561,2025-06-18,Crédito libre inversión,6250000,6,0.0317,1160000,App,858,0.3946,Manual,Finalizado,0,39,M,2,Bachiller,Empleado,2940000.0,553.0,False,2,Android,10.0,133.5
